,Empty_droplet_sum,Cell_sum,Soup_probability
MRPL23-AS1,85.0,72.0,0.5414012738853503
LINC01219,50.0,40.0,0.5555555555555556
IGF2,0.0,239018.0,0.0
IGF2-1,294065.0,0.0,1.0
IGF2-AS,3875.0,3231.0,0.5453138193076273
INS,10.0,0.0,1.0
TH,16131.0,13653.0,0.5415995165189363
ASCL2,256518.0,213098.0,0.5462292596504378
C11orf21,9.0,0.0,1.0
TSPAN32,23.0,6.0,0.7931034482758621
CD81-AS1,14.0,0.0,1.0
CD81,233470.0,205826.0,0.5314639787296037
TSSC4,25770.0,21852.0,0.5411364495401285
TRPM5,42.0,35.0,0.5454545454545454
KCNQ1,506.0,436.0,0.5371549893842887
KCNQ1OT1,99734.0,92508.0,0.5187940200372447
KCNQ1-AS1,3160.0,2480.0,0.5602836879432624
KCNQ1DN,11.0,4.0,0.7333333333333333
CDKN1C,3231819.0,2762469.0,0.5391497705815936
SLC22A18AS,14529.0,11965.0,0.5483883143353212
SLC22A18,31424.0,27035.0,0.5375391299885389
PHLDA2,1990053.0,1616866.0,0.5517321015525993
NAP1L4,68388.0,56424.0,0.5479280838380924
AC131971.1,28.0,19.0,0.5957446808510638
CARS,40310.0,33455.0,0.5464651257371382
CARS-AS1,37.0,30.0,0.5522388059701493
OSBPL5,90.0,56.0,0.6164383561643836
MRGPRG,3.0,0.0,1.0
MRGPRG-AS1,12.0,0.0,1.0
MRGPRE,1.0,0.0,1.0
AC123788.1,35.0,20.0,0.6363636363636364
ZNF195,8022.0,6690.0,0.5452691680261011
AC127526.1,4.0,0.0,1.0
ART5,359.0,312.0,0.5350223546944859
ART1,4.0,0.0,1.0
CHRNA10,597.0,502.0,0.543221110100091
NUP98,21362.0,17796.0,0.5455334797487104
PGAP2,18219.0,15618.0,0.5384342583562373
RHOG,41464.0,35118.0,0.5414327126478807
AC090587.1,147.0,103.0,0.588
STIM1,13200.0,11329.0,0.5381385299033796
RRM1,23159.0,19806.0,0.5390201326661236
RRM1-AS1,12.0,6.0,0.6666666666666666
AC015689.1,100.0,76.0,0.5681818181818182
SSU72P3,3.0,0.0,1.0
OR52B4,1.0,0.0,1.0
TRIM21,12553.0,10511.0,0.5442681234824835
OR52K2,42.0,37.0,0.5316455696202531
OR52K1,151.0,136.0,0.5261324041811847
OR52M1,2.0,0.0,1.0
OR52I2,8.0,0.0,1.0
OR52I1,154.0,134.0,0.5347222222222222
TRIM68,2895.0,2326.0,0.554491476728596
OR51D1,17.0,0.0,1.0
OR51E1,11.0,7.0,0.6111111111111112
OR51E2,7.0,0.0,1.0
OR51F1,1.0,0.0,1.0
OR51S1,2.0,0.0,1.0
OR51A7,1.0,0.0,1.0
OR51A4,1.0,0.0,1.0
OR51L1,5.0,0.0,1.0
OR52A5,1.0,0.0,1.0
OR52A1,51.0,30.0,0.6296296296296297
OR51V1,3.0,0.0,1.0
HBB,176.0,0.0,1.0
HBD,1.0,0.0,1.0
HBG2,37.0,29.0,0.5606060606060606
AC104389.4,377.0,309.0,0.5495626822157434
HBE1,6.0,0.0,1.0
OR51B4,4.0,0.0,1.0
OR51B5,61.0,49.0,0.5545454545454546
OR51B2,6.0,4.0,0.6
OR51B6,4.0,0.0,1.0
OR51M1,94.0,70.0,0.573170731707317
OR51Q1,1.0,0.0,1.0
OR51I1,8.0,3.0,0.7272727272727273
OR51I2,9.0,3.0,0.75
OR52D1,3.0,0.0,1.0
UBQLN3,1.0,0.0,1.0
UBQLNL,145.0,123.0,0.5410447761194029
OR52H1,50.0,46.0,0.5208333333333334
OR52B6,1.0,0.0,1.0
TRIM6,14890.0,12314.0,0.5473459785325687
TRIM34,350.0,284.0,0.5520504731861199
TRIM5,12110.0,10097.0,0.5453235466294412
TRIM22,14632.0,12242.0,0.54446677085659
OR56B1,13.0,7.0,0.65
OR52N4,23.0,15.0,0.6052631578947368
OR52N5,285.0,265.0,0.5181818181818182
OR52N1,108.0,103.0,0.5118483412322274
OR52N2,18.0,7.0,0.72
OR52E6,46.0,38.0,0.5476190476190477
OR52E8,83.0,77.0,0.51875
OR52E4,69.0,66.0,0.5111111111111111
OR52E5,30.0,25.0,0.5454545454545454
OR56A3,275.0,235.0,0.5392156862745098
OR56A5,1.0,0.0,1.0
OR56A4,13.0,6.0,0.6842105263157895
OR56A1,10.0,3.0,0.7692307692307693
OR56B4,2.0,0.0,1.0
OR52W1,1.0,0.0,1.0
AC022762.2,78.0,64.0,0.5492957746478874
C11orf42,1.0,0.0,1.0
FAM160A2,5721.0,4867.0,0.5403286739705326
CNGA4,1.0,0.0,1.0
CCKBR,14.0,0.0,1.0
CAVIN3,1433.0,1017.0,0.5848979591836735
AC068733.1,6.0,0.0,1.0
SMPD1,12015.0,9856.0,0.5493575968177038
APBB1,144.0,109.0,0.5691699604743083
HPX,74.0,63.0,0.5401459854014599
TRIM3,1226.0,1041.0,0.5408028231142479
ARFIP2,32820.0,27848.0,0.5409771213819476
TIMM10B,21850.0,18489.0,0.5416594362775478
AC084337.2,7.0,3.0,0.7
DNHD1,786.0,663.0,0.5424430641821946
RRP8,12877.0,10987.0,0.5395993965806235
AC091564.2,5.0,0.0,1.0
ILK,58860.0,49536.0,0.5430089671205579
TAF10,59414.0,49573.0,0.5451475864093883
TPP1,46473.0,39581.0,0.5400446231436075
AC091564.6,6.0,4.0,0.6
DCHS1,126.0,91.0,0.5806451612903226
AC091564.4,1.0,0.0,1.0
MRPL17,63845.0,53574.0,0.5437365332697434
OR2AG2,132.0,107.0,0.5523012552301255
OR2AG1,33.0,21.0,0.6111111111111112
OR6A2,72.0,62.0,0.5373134328358209
AC087280.2,71.0,59.0,0.5461538461538461
OR10A2,37.0,32.0,0.5362318840579711
OR10A4,14.0,3.0,0.8235294117647058
OR2D2,6.0,0.0,1.0
OR2D3,2.0,0.0,1.0
ZNF215,1587.0,1339.0,0.5423786739576213
ZNF214,143.0,124.0,0.5355805243445693
NLRP14,6.0,0.0,1.0
RBMXL2,2.0,0.0,1.0
SYT9,5.0,0.0,1.0
AC107884.1,172.0,133.0,0.5639344262295082
OLFML1,1247.0,1005.0,0.5537300177619894
PPFIBP2,40652.0,33675.0,0.5469344921764635
AC107884.2,91.0,73.0,0.5548780487804879
CYB5R2,10382.0,8754.0,0.5425376254180602
OVCH2,503.0,465.0,0.5196280991735537
AC044810.3,88.0,78.0,0.5301204819277109
AC104237.1,6.0,0.0,1.0
OR5P2,430.0,403.0,0.5162064825930373
OR5P3,252.0,235.0,0.5174537987679672
OR10A6,65.0,53.0,0.5508474576271186
OR10A3,25.0,14.0,0.6410256410256411
NLRP10,657.0,534.0,0.5516372795969773
EIF3F,197333.0,169560.0,0.5378489096276026
CASC23,5.0,0.0,1.0
TUB,1149.0,823.0,0.5826572008113591
AC116456.1,2.0,0.0,1.0
RIC3,321.0,291.0,0.5245098039215687
AC091013.1,4.0,0.0,1.0
LMO1,16.0,10.0,0.6153846153846154
STK33,130.0,108.0,0.5462184873949579
TRIM66,3900.0,3464.0,0.5296034763715373
AC091053.2,5.0,0.0,1.0
RPL27A,1826476.0,1449343.0,0.5575631620672571
ST5,1976.0,1576.0,0.5563063063063063
AC091053.1,84.0,72.0,0.5384615384615384
AC026894.1,17.0,3.0,0.85
AKIP1,13695.0,11432.0,0.5450312412942253
C11orf16,82.0,74.0,0.5256410256410257
TMEM9B,49342.0,42733.0,0.5358892207439587
TMEM9B-AS1,342.0,304.0,0.5294117647058824
NRIP3,512.0,450.0,0.5322245322245323
AC079296.1,1.0,0.0,1.0
SCUBE2,65.0,51.0,0.5603448275862069
DENND5A,23747.0,18690.0,0.559582439852016
TMEM41B,59864.0,51547.0,0.5373257577797524
IPO7,62568.0,52254.0,0.5449129957673616
AC132192.1,1280.0,1207.0,0.5146763168476075
AC132192.2,1845.0,1687.0,0.5223669309173273
ZNF143,11650.0,10106.0,0.5354844640558927
WEE1,100963.0,88249.0,0.5335972348476841
SWAP70,90543.0,76516.0,0.5419821739624923
AC026250.1,1406.0,1263.0,0.5267890595728737
SBF2-AS1,6895.0,5817.0,0.5424008810572687
SBF2,18552.0,16205.0,0.5337629829962309
AC011092.2,97.0,89.0,0.521505376344086
AC100763.1,1.0,0.0,1.0
AC080023.1,203.0,167.0,0.5486486486486486
ADM,296188.0,252636.0,0.5396775651210588
AMPD3,7722.0,6118.0,0.5579479768786128
MTRNR2L8,67689.0,24045.0,0.737883445614494
RNF141,17271.0,14312.0,0.5468448215812304
MRVI1-AS1,1151.0,919.0,0.5560386473429951
LYVE1,8.0,0.0,1.0
MRVI1,829.0,668.0,0.5537742150968604
CTR9,32180.0,27100.0,0.5428475033738192
EIF4G2,279304.0,225599.0,0.5531834827679772
AC116535.1,4896.0,3258.0,0.6004415011037527
ZBED5,11605.0,9853.0,0.5408239351290894
ZBED5-AS1,3469.0,3024.0,0.5342676728784845
AC069360.1,40.0,35.0,0.5333333333333333
AC111188.1,6.0,0.0,1.0
KC877392.1,17.0,8.0,0.68
GALNT18,2066.0,1851.0,0.5274444728108246
CSNK2A3,295.0,258.0,0.5334538878842676
AC023946.1,76.0,52.0,0.59375
AC104031.1,4.0,0.0,1.0
USP47,46964.0,40059.0,0.5396734196706617
DKK3,4538.0,3722.0,0.5493946731234867
LINC02547,88.0,61.0,0.5906040268456376
AC124276.1,50.0,29.0,0.6329113924050633
AC124276.2,48.0,32.0,0.6
MICAL2,20586.0,16118.0,0.5608653007846556
AC079329.1,175.0,81.0,0.68359375
PARVA,50521.0,39675.0,0.5601246174996674
AC009806.1,6.0,3.0,0.6666666666666666
TEAD1,140705.0,112781.0,0.5550799649684796
AC013549.2,22.0,10.0,0.6875
AC013549.1,130.0,125.0,0.5098039215686274
LINC00958,14022.0,12500.0,0.5286931603951437
RASSF10,55.0,41.0,0.5729166666666666
AC013762.1,2.0,0.0,1.0
ARNTL,4458.0,3855.0,0.5362684951281126
BTBD10,28323.0,23542.0,0.546090812686783
PTH,1.0,0.0,1.0
FAR1,30955.0,25240.0,0.5508497197259543
LINC02548,3.0,0.0,1.0
AC022240.1,5.0,0.0,1.0
SPON1,738.0,666.0,0.5256410256410257
SPON1-AS1,2.0,0.0,1.0
RRAS2,25542.0,21155.0,0.5469730389532518
COPB1,75196.0,62239.0,0.5471386473605705
AC018523.2,4.0,3.0,0.5714285714285714
PSMA1,140849.0,117405.0,0.5453894228162971
PDE3B,1873.0,1676.0,0.5277542969850663
CYP2R1,1168.0,998.0,0.5392428439519852
CALCB,186.0,157.0,0.5422740524781341
CALCA,3.0,0.0,1.0
INSC,89.0,69.0,0.5632911392405063
SOX6,968.0,778.0,0.5544100801832761
C11orf58,158129.0,135405.0,0.5387076113840304
PLEKHA7,4263.0,3741.0,0.532608695652174
RPS13,2111000.0,1750461.0,0.5466842731287458
PIK3C2A,43342.0,38155.0,0.5318232572978147
NUCB2,268348.0,223616.0,0.5454626761307738
NCR3LG1,504.0,429.0,0.5401929260450161
AC124798.1,542.0,455.0,0.5436308926780341
KCNJ11,10.0,4.0,0.7142857142857143
ABCC8,34.0,0.0,1.0
USH1C,11.0,0.0,1.0
OTOG,16.0,7.0,0.6956521739130435
AC124301.1,2.0,0.0,1.0
AC124301.2,3.0,0.0,1.0
MYOD1,598.0,518.0,0.53584229390681
KCNC1,305.0,265.0,0.5350877192982456
SERGEF,4709.0,3966.0,0.5428242074927954
TPH1,141.0,124.0,0.5320754716981132
SAAL1,5458.0,4586.0,0.5434090003982477
MRGPRX3,8.0,0.0,1.0
AC090099.4,1.0,0.0,1.0
SAA4,30.0,17.0,0.6382978723404256
SAA2-SAA4,1.0,0.0,1.0
SAA2,9870.0,8480.0,0.5378746594005449
SAA1,19414.0,15682.0,0.5531684522452701
HPS5,19285.0,16591.0,0.5375459917493589
GTF2H1,17022.0,14084.0,0.5472256156368547
LDHA,468676.0,407639.0,0.5348259472906433
LDHC,35.0,26.0,0.5737704918032787
LDHAL6A,150.0,125.0,0.5454545454545454
TSG101,65791.0,55135.0,0.5440600036385889
UEVLD,8982.0,7291.0,0.5519572297670988
SPTY2D1OS,1250.0,1111.0,0.529436679373147
SPTY2D1,37426.0,31213.0,0.5452585264936843
TMEM86A,506.0,424.0,0.5440860215053763
IGSF22,109.0,75.0,0.592391304347826
AC103974.1,1.0,0.0,1.0
PTPN5,2.0,0.0,1.0
MRGPRX1,11.0,5.0,0.6875
AC023078.5,2.0,0.0,1.0
MRGPRX2,3.0,0.0,1.0
ZDHHC13,8246.0,6738.0,0.550320341697811
CSRP3,1.0,0.0,1.0
AC009652.2,1.0,0.0,1.0
E2F8,225.0,191.0,0.5408653846153846
AC009652.1,1.0,0.0,1.0
NAV2,55913.0,47066.0,0.5429553598306451
NAV2-AS5,2.0,0.0,1.0
NAV2-AS4,140.0,82.0,0.6306306306306306
AC009549.1,1.0,0.0,1.0
NAV2-AS3,277.0,241.0,0.5347490347490348
NAV2-AS2,5274.0,4392.0,0.5456238361266295
NAV2-AS1,622.0,486.0,0.5613718411552346
DBX1,1.0,0.0,1.0
HTATIP2,102619.0,87099.0,0.5409028136497328
PRMT3,6285.0,5141.0,0.5500612637843515
SLC6A5,2.0,0.0,1.0
NELL1,83.0,73.0,0.532051282051282
ANO5,42.0,30.0,0.5833333333333334
AC107886.1,1.0,0.0,1.0
SLC17A6,1.0,0.0,1.0
FANCF,5813.0,4968.0,0.5391893145348298
GAS2,44.0,31.0,0.5866666666666667
SVIP,12069.0,10116.0,0.5440162271805273
AC006299.1,15.0,6.0,0.7142857142857143
CCDC179,2.0,0.0,1.0
AC090092.1,3.0,0.0,1.0
AC100768.2,2.0,0.0,1.0
LUZP2,67.0,60.0,0.5275590551181102
AC090592.1,1.0,0.0,1.0
AC013799.1,2.0,0.0,1.0
AC099687.1,135.0,121.0,0.52734375
AC021698.1,3.0,0.0,1.0
ANO3,854.0,686.0,0.5545454545454546
MUC15,46467.0,41090.0,0.5307057117078018
SLC5A12,476.0,411.0,0.5366403607666291
FIBIN,81.0,71.0,0.5328947368421053
BBOX1,172.0,151.0,0.5325077399380805
BBOX1-AS1,2139.0,1863.0,0.5344827586206896
CCDC34,11802.0,10016.0,0.5409295077458979
LGR4,76463.0,65868.0,0.5372195797120796
AC100771.2,85.0,68.0,0.5555555555555556
LIN7C,20974.0,16545.0,0.5590234281297476
BDNF-AS,448.0,347.0,0.5635220125786163
LINC00678,4.0,0.0,1.0
BDNF,1009.0,841.0,0.5454054054054054
AC090159.1,7.0,3.0,0.7
KIF18A,3559.0,3120.0,0.5328642012277287
METTL15,8905.0,7598.0,0.5395988608131855
AC013714.1,69.0,61.0,0.5307692307692308
AC100773.1,1.0,0.0,1.0
AC090833.1,11.0,0.0,1.0
AC090791.1,1.0,0.0,1.0
AC110058.1,1.0,0.0,1.0
KCNA4,4.0,0.0,1.0
AC124657.1,1.0,0.0,1.0
ARL14EP,13661.0,11227.0,0.5488990678238509
MPPED2,139.0,87.0,0.6150442477876106
AL136088.1,1.0,0.0,1.0
DCDC1,48.0,39.0,0.5517241379310345
AL137804.1,2.0,0.0,1.0
DNAJC24,7964.0,6882.0,0.5364407921325609
IMMP1L,14921.0,12890.0,0.5365143288626802
ELP4,10778.0,9268.0,0.5376633742392497
AC131571.1,29.0,24.0,0.5471698113207547
PAX6,122.0,79.0,0.6069651741293532
AL035078.1,10.0,0.0,1.0
RCN1,187978.0,161923.0,0.537231959897228
AL078612.1,58.0,39.0,0.5979381443298969
AL078612.2,495.0,319.0,0.6081081081081081
WT1,103.0,51.0,0.6688311688311688
EIF3M,111763.0,94326.0,0.542304538330527
CCDC73,38.0,27.0,0.5846153846153846
PRRG4,23605.0,21095.0,0.528076062639821
QSER1,19136.0,15988.0,0.5448126637057282
DEPDC7,6704.0,5453.0,0.5514518384469853
TCP11L1,6322.0,5276.0,0.5450939817209863
LINC00294,4915.0,4020.0,0.5500839395635143
CSTF3,16115.0,13646.0,0.5414804610060145
CSTF3-DT,6.0,0.0,1.0
HIPK3,24274.0,18690.0,0.5649846383018341
KIAA1549L,188.0,145.0,0.5645645645645646
AL049629.1,41.0,33.0,0.5540540540540541
AL049629.2,608.0,458.0,0.5703564727954972
C11orf91,26.0,15.0,0.6341463414634146
CD59,164607.0,135605.0,0.5483025328767671
FBXO3,22162.0,17987.0,0.5519938230092903
FBXO3-DT,11.0,3.0,0.7857142857142857
AC113192.5,1.0,0.0,1.0
LMO2,33002.0,28284.0,0.5384916620435336
CAPRIN1,55620.0,45237.0,0.5514738689431572
NAT10,12992.0,10642.0,0.5497165101125497
ABTB2,3219.0,2564.0,0.5566315061386824
CAT,25004.0,21526.0,0.5373737373737374
ELF5,4595.0,4241.0,0.5200316885468538
EHF,204.0,117.0,0.6355140186915887
APIP,11520.0,9632.0,0.5446293494704992
PDHX,17160.0,14259.0,0.5461663324739807
AL356215.1,8.0,0.0,1.0
CD44,4136.0,2163.0,0.6566121606604223
SLC1A2,1304.0,1131.0,0.535523613963039
AL133330.2,1.0,0.0,1.0
AC090625.2,1.0,0.0,1.0
PAMR1,88.0,58.0,0.6027397260273972
AL135934.1,1.0,0.0,1.0
FJX1,18632.0,16659.0,0.5279533025417246
AL138812.1,16.0,6.0,0.7272727272727273
TRIM44,51485.0,44872.0,0.5343150990587088
LDLRAD3,5339.0,4363.0,0.5502989074417646
COMMD9,20673.0,17358.0,0.5435828666088192
PRR5L,114.0,93.0,0.5507246376811594
AC087277.1,2.0,0.0,1.0
TRAF6,4674.0,3960.0,0.5413481584433635
RAG1,244.0,193.0,0.5583524027459954
RAG2,5.0,0.0,1.0
C11orf74,9281.0,7705.0,0.5463911456493583
LINC01493,1.0,0.0,1.0
LRRC4C,12.0,0.0,1.0
AC079917.1,1.0,0.0,1.0
API5,21544.0,17606.0,0.55029374201788
AC087276.2,35.0,22.0,0.6140350877192983
TTC17,28878.0,25001.0,0.5359787672376993
AC087276.3,1.0,0.0,1.0
AC068205.1,5.0,0.0,1.0
HSD17B12,38574.0,33738.0,0.5334384334550282
AC087521.2,105.0,99.0,0.5147058823529411
AC087521.4,56.0,46.0,0.5490196078431373
ALKBH3,3464.0,2862.0,0.5475814100537465
ALKBH3-AS1,20.0,13.0,0.6060606060606061
C11orf96,1047.0,418.0,0.7146757679180887
AC087521.1,5.0,0.0,1.0
ACCSL,1.0,0.0,1.0
ACCS,337.0,258.0,0.5663865546218487
EXT2,16865.0,13613.0,0.5533499573462826
ALX4,7.0,0.0,1.0
CD82,412.0,314.0,0.5674931129476584
AC010768.2,2.0,0.0,1.0
AC104241.2,3.0,0.0,1.0
TSPAN18,1557.0,1335.0,0.5383817427385892
TP53I11,26181.0,19185.0,0.5771062028832165
AC068858.1,1.0,0.0,1.0
PRDM11,316.0,242.0,0.5663082437275986
SYT13,4.0,0.0,1.0
AC103681.1,1.0,0.0,1.0
AC103736.1,3.0,0.0,1.0
AC018716.2,5.0,0.0,1.0
AC103855.3,1.0,0.0,1.0
CHST1,2.0,0.0,1.0
AC044839.3,6.0,3.0,0.6666666666666666
AC044839.1,5.0,0.0,1.0
SLC35C1,7116.0,5781.0,0.551756222377297
AC044839.5,3.0,0.0,1.0
CRY2,5287.0,4310.0,0.5509013233302074
MAPK8IP1,1141.0,989.0,0.535680751173709
AC068385.1,15.0,5.0,0.75
C11orf94,23.0,16.0,0.5897435897435898
PEX16,13121.0,11146.0,0.5406931223472206
LARGE2,27158.0,23654.0,0.5344800440840747
PHF21A,6150.0,5153.0,0.5441033353976821
AC024475.1,32.0,17.0,0.6530612244897959
AC024475.4,32.0,19.0,0.6274509803921569
AC024475.3,2.0,0.0,1.0
AC116021.1,1.0,0.0,1.0
LINC02489,1.0,0.0,1.0
CREB3L1,175.0,126.0,0.5813953488372093
DGKZ,55321.0,45331.0,0.5496264356396297
MDK,35216.0,29832.0,0.5413848235149428
CHRM4,2.0,0.0,1.0
AMBRA1,2697.0,2141.0,0.5574617610582886
HARBI1,2162.0,1846.0,0.5394211576846307
ATG13,14126.0,11043.0,0.5612459771941675
ARHGAP1,24166.0,18451.0,0.5670507074641575
ZNF408,4799.0,4001.0,0.545340909090909
F2,25.0,16.0,0.6097560975609756
CKAP5,17369.0,14402.0,0.5466935255421611
LRP4-AS1,65.0,50.0,0.5652173913043478
LRP4,688.0,608.0,0.5308641975308642
C11orf49,8109.0,7035.0,0.535459587955626
AC090589.2,40.0,29.0,0.5797101449275363
ARFGAP2,25739.0,21509.0,0.5447637995259058
PACSIN3,41036.0,34590.0,0.5426176182794277
DDB2,6221.0,5390.0,0.5357850314357075
AC018410.2,6.0,0.0,1.0
ACP2,23513.0,19976.0,0.5406654556324588
NR1H3,8720.0,7416.0,0.540406544372831
MADD,4779.0,3979.0,0.5456725279744233
AC018410.1,3.0,0.0,1.0
MYBPC3,100.0,74.0,0.5747126436781609
SPI1,30.0,5.0,0.8571428571428571
AC090559.1,4.0,3.0,0.5714285714285714
SLC39A13,7671.0,6271.0,0.5502080045904462
PSMC3,97973.0,80049.0,0.5503420925503589
RAPSN,98.0,80.0,0.550561797752809
CELF1,54777.0,45922.0,0.5439676660145583
NDUFS3,43697.0,37057.0,0.5411125145503628
PTPMT1,24992.0,21093.0,0.542302267549094
KBTBD4,4066.0,3492.0,0.5379730087324689
KF459542.1,46.0,37.0,0.5542168674698795
FAM180B,4.0,0.0,1.0
C1QTNF4,179.0,142.0,0.557632398753894
MTCH2,37815.0,32233.0,0.539844106898127
AGBL2,223.0,187.0,0.5439024390243903
FNBP4,45158.0,39458.0,0.533681573224922
NUP160,19892.0,16655.0,0.5442854406654445
PTPRJ,4262.0,3381.0,0.5576344367395002
OR4X1,2.0,0.0,1.0
OR4C3,1.0,0.0,1.0
OR4C5,2.0,0.0,1.0
TRIM64C,2.0,0.0,1.0
FOLH1,3.0,0.0,1.0
OR4C13,1.0,0.0,1.0
AC109635.2,708.0,676.0,0.5115606936416185
TRIM48,1.0,0.0,1.0
OR4C11,1.0,0.0,1.0
OR4P4,7.0,0.0,1.0
OR4S2,1.0,0.0,1.0
AP006437.1,1.0,0.0,1.0
OR5D3P,4.0,0.0,1.0
OR5L1,1.0,0.0,1.0
OR5W2,2.0,0.0,1.0
OR10AG1,2.0,0.0,1.0
OR5F1,1.0,0.0,1.0
OR5AS1,14.0,7.0,0.6666666666666666
OR8J3,1.0,0.0,1.0
OR5T2,1.0,0.0,1.0
OR8H1,6.0,0.0,1.0
OR5M3,1.0,0.0,1.0
OR5M1,1.0,0.0,1.0
AP001803.2,3.0,0.0,1.0
OR5AK2,1.0,0.0,1.0
LRRC55,2.0,0.0,1.0
APLNR,5.0,0.0,1.0
TNKS1BP1,7345.0,5946.0,0.5526295989767512
AP000781.1,47.0,32.0,0.5949367088607594
SSRP1,38722.0,33156.0,0.5387183839283229
P2RX3,1.0,0.0,1.0
PRG2,7302.0,4817.0,0.602524960805347
AP000781.2,1.0,0.0,1.0
SLC43A3,980.0,672.0,0.5932203389830508
RTN4RL2,67.0,49.0,0.5775862068965517
SLC43A1,224.0,168.0,0.5714285714285714
TIMM10,41826.0,33487.0,0.5553622880511997
SMTNL1,3.0,0.0,1.0
UBE2L6,31908.0,26768.0,0.5437998500238599
SERPING1,17599.0,14124.0,0.5547709863505974
YPEL4,1016.0,828.0,0.5509761388286334
CLP1,7135.0,6038.0,0.5416381993471495
ZDHHC5,24788.0,20122.0,0.5519483411266979
MED19,33198.0,28157.0,0.5410805965284003
TMX2,35664.0,30742.0,0.5370599042255217
TMX2-CTNND1,1.0,0.0,1.0
SELENOH,85716.0,71634.0,0.5447473784556721
AP001931.1,3.0,0.0,1.0
BTBD18,49.0,40.0,0.550561797752809
CTNND1,75059.0,64753.0,0.5368566360541298
OR9Q1,14.0,0.0,1.0
AP004247.2,4.0,0.0,1.0
OR9I1,1.0,0.0,1.0
OR9Q2,1.0,0.0,1.0
OR1S2,1.0,0.0,1.0
OR1S1,2.0,0.0,1.0
OR5B2,2.0,0.0,1.0
AP003557.1,1.0,0.0,1.0
OR5B21,1.0,0.0,1.0
LPXN,1094.0,928.0,0.5410484668644906
ZFP91,16841.0,13828.0,0.5491212625126349
AP001350.1,44.0,28.0,0.6111111111111112
CNTF,29.0,20.0,0.5918367346938775
GLYAT,6.0,0.0,1.0
GLYATL1,3.0,0.0,1.0
AP001652.1,1.0,0.0,1.0
AP001636.3,5.0,0.0,1.0
FAM111B,538.0,456.0,0.5412474849094567
FAM111A-DT,1315.0,1203.0,0.522239872915012
FAM111A,7831.0,6831.0,0.534101759650798
DTX4,35330.0,27017.0,0.566667201308804
MPEG1,11.0,0.0,1.0
AP002358.1,1.0,0.0,1.0
OR5AN1,8.0,0.0,1.0
OR5A2,3.0,0.0,1.0
OR5A1,16.0,0.0,1.0
OR4D6,1.0,0.0,1.0
OR4D10,2.0,0.0,1.0
OR4D11,3.0,0.0,1.0
OR4D9,281.0,225.0,0.5553359683794467
AP000442.1,90.0,79.0,0.5325443786982249
OSBP,30086.0,25380.0,0.5424223848844337
AP000442.2,118.0,106.0,0.5267857142857143
PATL1,16448.0,13824.0,0.5433403805496829
STX3,23149.0,19068.0,0.5483336096833029
AP000640.1,37.0,23.0,0.6166666666666667
MRPL16,30994.0,26349.0,0.5405018921228397
GIF,5.0,0.0,1.0
TCN1,61.0,37.0,0.6224489795918368
AP002347.1,11.0,3.0,0.7857142857142857
AP000790.2,1.0,0.0,1.0
MS4A2,35.0,14.0,0.7142857142857143
AP001257.1,1.0,0.0,1.0
MS4A6A,32.0,0.0,1.0
MS4A4E,5.0,0.0,1.0
MS4A4A,158.0,77.0,0.6723404255319149
MS4A7,51.0,3.0,0.9444444444444444
MS4A14,2.0,0.0,1.0
MS4A5,3.0,0.0,1.0
MS4A1,13.0,0.0,1.0
MS4A12,4.0,0.0,1.0
MS4A13,2.0,0.0,1.0
MS4A8,2.0,0.0,1.0
MS4A18,7.0,0.0,1.0
MS4A15,1838.0,1300.0,0.58572339069471
MS4A10,30.0,17.0,0.6382978723404256
AP000777.1,32.0,9.0,0.7804878048780488
AP000777.2,12.0,6.0,0.6666666666666666
AP000777.3,13.0,7.0,0.65
CCDC86,8461.0,7228.0,0.5392950474854994
PTGDR2,11.0,6.0,0.6470588235294118
ZP1,182.0,149.0,0.5498489425981873
PRPF19,24617.0,19989.0,0.551876429179931
AP003721.4,26.0,21.0,0.5531914893617021
AP003721.3,2.0,0.0,1.0
TMEM109,33134.0,28369.0,0.5387379477423866
AP003721.1,78.0,61.0,0.5611510791366906
TMEM132A,28376.0,24319.0,0.538495113388367
SLC15A3,63765.0,52641.0,0.5477810422143189
CD6,206.0,159.0,0.5643835616438356
CD5,2.0,0.0,1.0
VPS37C,11372.0,9207.0,0.5526021672578842
PGA3,121.0,100.0,0.5475113122171946
PGA4,3.0,0.0,1.0
PGA5,4.0,0.0,1.0
VWCE,7902.0,6694.0,0.5413812003288572
DDB1,210112.0,171232.0,0.5509775950323068
TKFC,7357.0,6322.0,0.5378317128445061
CYB561A3,29238.0,24869.0,0.5403737039569741
TMEM138,26552.0,23136.0,0.5343744968604089
TMEM216,9616.0,8200.0,0.5397395599461159
CPSF7,12056.0,10134.0,0.5433077963046418
AP003108.2,975.0,862.0,0.5307566684812194
SDHAF2,26757.0,22436.0,0.5439188502429207
PPP1R32,946.0,766.0,0.552570093457944
LRRC10B,336.0,282.0,0.5436893203883495
SYT7,12179.0,10485.0,0.5373720437698553
AP003559.1,360.0,322.0,0.5278592375366569
AP002754.1,2.0,0.0,1.0
AP002754.2,1.0,0.0,1.0
DAGLA,38.0,34.0,0.5277777777777778
DKFZP434K028,3.0,0.0,1.0
MYRF,286.0,222.0,0.562992125984252
TMEM258,268010.0,218046.0,0.5513973698503876
FEN1,16489.0,14283.0,0.5358442740153386
FADS2,31647.0,25792.0,0.5509671129372029
