,Empty_droplet_sum,Cell_sum,Soup_probability,Selected
THRAP3,3758.0,5256.0,0.4169070335034391,True
SH3D21,457.0,400.0,0.5332555425904317,False
EVA1B,17469.0,16505.0,0.5141873197150763,False
AL591845.1,307.0,334.0,0.4789391575663027,False
STK40,1964.0,1217.0,0.6174159069475008,False
LSM10,1273.0,1564.0,0.4487134296792386,False
OSCP1,281.0,262.0,0.5174953959484346,False
MRPS15,4180.0,4961.0,0.457280385078219,False
CSF3R,4041.0,5069.0,0.4435784851811196,False
AL596257.1,1.0,0.0,1.0,False
LINC01137,142.0,106.0,0.5725806451612904,False
ZC3H12A,1812.0,866.0,0.6766243465272591,False
MEAF6,1884.0,2197.0,0.4616515559911786,False
SNIP1,812.0,1045.0,0.4372644049542272,False
DNALI1,74.0,178.0,0.2936507936507936,True
GNL2,1116.0,1192.0,0.4835355285961871,False
RSPO1,5.0,5.0,0.5,False
C1orf109,473.0,554.0,0.4605647517039922,False
CDCA8,115.0,122.0,0.4852320675105485,False
EPHA10,1.0,3.0,0.25,True
MANEAL,113.0,112.0,0.5022222222222222,False
AL929472.3,1.0,0.0,1.0,False
YRDC,1199.0,1267.0,0.4862124898621249,False
C1orf122,3551.0,4083.0,0.4651558815823945,False
MTF1,839.0,1070.0,0.4394971189104243,False
AL929472.2,27.0,26.0,0.5094339622641509,False
INPP5B,923.0,1112.0,0.4535626535626536,False
SF3A3,1513.0,1605.0,0.4852469531751122,False
FHL3,639.0,765.0,0.4551282051282051,False
UTP11,1353.0,1345.0,0.5014825796886583,False
POU3F1,13.0,30.0,0.3023255813953488,True
LINC01343,1.0,0.0,1.0,False
RRAGC,1986.0,3244.0,0.3797323135755258,True
AL139260.1,61.0,113.0,0.3505747126436782,True
MYCBP,1377.0,1560.0,0.4688457609805924,False
AL139260.3,0.0,15.0,0.0,True
RHBDL2,8.0,23.0,0.2580645161290322,True
AKIRIN1,4520.0,5184.0,0.4657873042044517,False
NDUFS5,17689.0,15030.0,0.5406338824536202,False
MACF1,3909.0,10909.0,0.2638007828316911,True
AL442071.1,1.0,3.0,0.25,True
PABPC4,2990.0,3366.0,0.4704216488357458,False
AL365277.1,1.0,0.0,1.0,False
HEYL,4.0,3.0,0.5714285714285714,False
PPIE,1052.0,1435.0,0.4229995979091274,False
BMP8B,1.0,3.0,0.25,True
OXCT2,3.0,7.0,0.3,True
AL033527.5,4.0,7.0,0.3636363636363636,True
TRIT1,524.0,827.0,0.387860843819393,True
MYCL,1047.0,1040.0,0.5016770483948251,False
AL033527.2,11.0,16.0,0.4074074074074074,True
MFSD2A,4699.0,3777.0,0.5543888626710712,False
CAP1,15042.0,15272.0,0.496206373292868,False
PPT1,1854.0,2808.0,0.3976833976833976,True
RLF,771.0,1460.0,0.3455849394890183,True
AL050341.2,17.0,39.0,0.3035714285714285,True
ZMPSTE24,1613.0,2203.0,0.4226939203354298,False
COL9A2,10.0,15.0,0.4,True
SMAP2,746.0,934.0,0.444047619047619,False
ZFP69B,14.0,21.0,0.4,True
ZFP69,29.0,28.0,0.5087719298245614,False
AL603839.3,2.0,8.0,0.2,True
EXO5,71.0,95.0,0.4277108433734939,False
ZNF684,72.0,94.0,0.4337349397590361,False
RIMS3,4.0,0.0,1.0,False
NFYC-AS1,7.0,11.0,0.3888888888888889,True
NFYC,1018.0,1365.0,0.4271926143516575,False
KCNQ4,2.0,0.0,1.0,False
CITED4,886.0,1877.0,0.3206659428157799,True
CTPS1,174.0,272.0,0.3901345291479821,True
SLFNL1-AS1,1.0,6.0,0.1428571428571428,True
SLFNL1,1.0,0.0,1.0,False
SCMH1,148.0,177.0,0.4553846153846154,False
FOXO6,216.0,444.0,0.3272727272727272,True
AC093151.2,0.0,3.0,0.0,True
HIVEP3,23.0,36.0,0.3898305084745763,True
GUCA2B,6.0,0.0,1.0,False
GUCA2A,16.0,24.0,0.4,True
FOXJ3,2846.0,3867.0,0.4239535230150454,False
RIMKLA,158.0,453.0,0.2585924713584288,True
ZMYND12,4.0,9.0,0.3076923076923077,True
PPCS,2209.0,2816.0,0.4396019900497512,False
CCDC30,75.0,124.0,0.3768844221105528,True
PPIH,1057.0,1233.0,0.4615720524017467,False
AC098484.2,4.0,4.0,0.5,False
YBX1,17282.0,20108.0,0.4622091468307034,False
CLDN19,15.0,16.0,0.4838709677419355,False
P3H1,1808.0,2871.0,0.3864073519982902,True
C1orf50,136.0,184.0,0.425,False
AC098484.3,0.0,4.0,0.0,True
AC098484.1,1.0,0.0,1.0,False
TMEM269,4.0,6.0,0.4,True
SVBP,796.0,1138.0,0.4115822130299896,True
ERMAP,89.0,81.0,0.5235294117647059,False
AL512353.1,7.0,17.0,0.2916666666666667,True
ZNF691,78.0,106.0,0.4239130434782608,False
SLC2A1,6462.0,12827.0,0.3350095909585774,True
SLC2A1-AS1,92.0,171.0,0.3498098859315589,True
AC099795.1,2.0,0.0,1.0,False
FAM183A,28.0,41.0,0.4057971014492754,True
EBNA1BP2,2535.0,2701.0,0.48414820473644,False
CFAP57,6.0,18.0,0.25,True
TMEM125,127.0,227.0,0.3587570621468927,True
C1orf210,115.0,176.0,0.3951890034364261,True
TIE1,1.0,0.0,1.0,False
AL139289.2,42.0,40.0,0.5121951219512195,False
CDC20,79.0,105.0,0.4293478260869565,False
ELOVL1,2412.0,3709.0,0.3940532592713608,True
MED8,1990.0,2268.0,0.4673555659934241,False
AL139289.1,4.0,4.0,0.5,False
SZT2,364.0,673.0,0.3510125361620058,True
SZT2-AS1,7.0,15.0,0.3181818181818182,True
HYI,1601.0,2938.0,0.3527208636263494,True
PTPRF,33571.0,52421.0,0.3903967810959159,True
AL451062.3,4.0,9.0,0.3076923076923077,True
KDM4A,500.0,664.0,0.4295532646048109,False
KDM4A-AS1,22.0,73.0,0.231578947368421,True
ST3GAL3,110.0,199.0,0.3559870550161812,True
AL451062.1,0.0,5.0,0.0,True
ARTN,8.0,0.0,1.0,False
AL357079.1,3.0,0.0,1.0,False
IPO13,293.0,246.0,0.5435992578849722,False
DPH2,285.0,296.0,0.4905335628227194,False
ATP6V0B,9260.0,11623.0,0.443422879854427,False
B4GALT2,424.0,368.0,0.5353535353535354,False
CCDC24,145.0,220.0,0.3972602739726027,True
SLC6A9,65.0,96.0,0.4037267080745341,True
AL139220.2,12.0,20.0,0.375,True
KLF17,2.0,0.0,1.0,False
DMAP1,1030.0,1243.0,0.4531456225252969,False
ERI3,1308.0,1513.0,0.4636653668911733,False
RNF220,826.0,1090.0,0.4311064718162839,False
TMEM53,323.0,514.0,0.3859020310633214,True
ARMH1,7.0,20.0,0.2592592592592592,True
KIF2C,55.0,82.0,0.4014598540145985,True
AL592166.1,1.0,0.0,1.0,False
RPS8,127498.0,274143.0,0.3174426913587009,True
BEST4,17.0,37.0,0.3148148148148148,True
PLK3,1094.0,1052.0,0.5097856477166822,False
TCTEX1D4,16.0,28.0,0.3636363636363636,True
BTBD19,64.0,158.0,0.2882882882882883,True
PTCH2,97.0,378.0,0.2042105263157894,True
EIF2B3,555.0,591.0,0.4842931937172774,False
HECTD3,734.0,859.0,0.460765850596359,False
UROD,1512.0,1318.0,0.5342756183745583,False
ZSWIM5,8.0,12.0,0.4,True
LINC01144,6.0,3.0,0.6666666666666666,False
HPDL,69.0,134.0,0.3399014778325123,True
MUTYH,157.0,294.0,0.3481152993348115,True
TOE1,320.0,439.0,0.4216073781291172,False
TESK2,553.0,1017.0,0.3522292993630573,True
CCDC163,97.0,170.0,0.3632958801498127,True
MMACHC,173.0,165.0,0.5118343195266272,False
PRDX1,35606.0,42288.0,0.4571083780522248,False
AKR1A1,2700.0,3231.0,0.4552352048558422,False
NASP,4925.0,5332.0,0.4801598908062786,False
CCDC17,21.0,58.0,0.2658227848101265,True
GPBP1L1,2331.0,2554.0,0.4771750255885363,False
TMEM69,556.0,926.0,0.3751686909581646,True
IPP,319.0,478.0,0.4002509410288582,True
MAST2,412.0,428.0,0.4904761904761904,False
PIK3R3,224.0,292.0,0.4341085271317829,False
AL358075.1,0.0,3.0,0.0,True
AL358075.2,2.0,0.0,1.0,False
TSPAN1,4.0,6.0,0.4,True
POMGNT1,1141.0,1154.0,0.4971677559912854,False
LURAP1,95.0,64.0,0.5974842767295597,False
RAD54L,20.0,27.0,0.425531914893617,False
LRRC41,1974.0,1739.0,0.5316455696202531,False
UQCRH,12191.0,17823.0,0.4061771173452388,True
NSUN4,580.0,664.0,0.4662379421221865,False
FAAH,498.0,920.0,0.3511988716502116,True
DMBX1,4.0,0.0,1.0,False
AL136373.1,10.0,25.0,0.2857142857142857,True
MKNK1-AS1,1.0,7.0,0.125,True
MKNK1,629.0,1073.0,0.3695652173913043,True
MOB3C,44.0,55.0,0.4444444444444444,False
ATPAF1,576.0,654.0,0.4682926829268293,False
EFCAB14,2949.0,3072.0,0.489785749875436,False
CYP4B1,2.0,4.0,0.3333333333333333,True
CYP4X1,2.0,0.0,1.0,False
CYP4A22-AS1,2.0,4.0,0.3333333333333333,True
LINC00853,2.0,0.0,1.0,False
PDZK1IP1,30.0,13.0,0.6976744186046512,False
TAL1,6.0,0.0,1.0,False
STIL,67.0,89.0,0.4294871794871794,False
CMPK1,5093.0,5093.0,0.5,False
FOXE3,1.0,0.0,1.0,False
FOXD2-AS1,1.0,0.0,1.0,False
TRABD2B,1.0,0.0,1.0,False
SLC5A9,1.0,0.0,1.0,False
AL109659.2,1.0,0.0,1.0,False
SPATA6,11.0,29.0,0.275,True
AGBL4,4.0,0.0,1.0,False
BEND5,3.0,9.0,0.25,True
ELAVL4,1.0,0.0,1.0,False
DMRTA2,4.0,0.0,1.0,False
FAF1,1279.0,1336.0,0.4891013384321224,False
CDKN2C,27.0,28.0,0.4909090909090909,False
LINC01562,5.0,3.0,0.625,False
RNF11,2771.0,2106.0,0.5681771580889892,False
AL162430.2,0.0,6.0,0.0,True
TTC39A,104.0,134.0,0.4369747899159664,False
TTC39A-AS1,0.0,19.0,0.0,True
EPS15,1953.0,2240.0,0.4657762938230384,False
AC104170.2,1.0,6.0,0.1428571428571428,True
AC104170.1,13.0,6.0,0.6842105263157895,False
OSBPL9,2159.0,3566.0,0.377117903930131,True
NRDC,3258.0,3712.0,0.4674318507890961,False
AL050343.1,15.0,71.0,0.1744186046511628,True
AL050343.2,4.0,22.0,0.1538461538461538,True
RAB3B,2825.0,1260.0,0.6915544675642595,False
TXNDC12,2204.0,3409.0,0.3926598966684482,True
KTI12,178.0,280.0,0.388646288209607,True
BTF3L4,2938.0,4232.0,0.4097629009762901,True
ZFYVE9,298.0,477.0,0.384516129032258,True
CC2D1B,592.0,656.0,0.4743589743589743,False
AL513218.1,4.0,6.0,0.4,True
ORC1,41.0,54.0,0.431578947368421,False
PRPF38A,834.0,1226.0,0.4048543689320388,True
TUT4,1472.0,2808.0,0.3439252336448598,True
GPX7,472.0,577.0,0.449952335557674,False
SHISAL2A,5.0,5.0,0.5,False
COA7,346.0,370.0,0.4832402234636871,False
ZYG11B,1143.0,1891.0,0.3767303889255108,True
ZYG11A,23.0,44.0,0.3432835820895522,True
ECHDC2,588.0,1671.0,0.2602921646746348,True
SCP2,3935.0,4118.0,0.488637774742332,False
PODN,1.0,0.0,1.0,False
SLC1A7,1.0,4.0,0.2,True
CPT2,1035.0,1155.0,0.4726027397260274,False
AL606760.2,3.0,12.0,0.2,True
C1orf123,895.0,1330.0,0.4022471910112359,True
AL606760.3,5.0,13.0,0.2777777777777778,True
MAGOH,2699.0,3570.0,0.4305311851970011,False
AL606760.1,22.0,17.0,0.5641025641025641,False
LRP8,241.0,232.0,0.5095137420718816,False
LINC01771,4.0,0.0,1.0,False
AC119428.2,3.0,3.0,0.5,False
GLIS1,1.0,0.0,1.0,False
NDC1,218.0,347.0,0.3858407079646018,True
YIPF1,766.0,856.0,0.4722564734895191,False
DIO1,3.0,0.0,1.0,False
HSPB11,1655.0,2139.0,0.4362150764364786,False
LRRC42,725.0,626.0,0.536639526276832,False
LDLRAD1,3.0,0.0,1.0,False
TMEM59,12391.0,21673.0,0.3637564584311883,True
TCEANC2,363.0,428.0,0.4589127686472819,False
AL357673.1,2.0,0.0,1.0,False
CYB5RL,48.0,75.0,0.3902439024390244,True
MRPL37,1508.0,1537.0,0.4952380952380952,False
SSBP3,1014.0,1381.0,0.4233820459290188,False
SSBP3-AS1,0.0,4.0,0.0,True
AC099796.1,1.0,0.0,1.0,False
ACOT11,113.0,154.0,0.4232209737827715,False
MROH7,2.0,0.0,1.0,False
MROH7-TTC4,1.0,0.0,1.0,False
TTC4,154.0,200.0,0.4350282485875706,False
PARS2,54.0,94.0,0.3648648648648648,True
TTC22,39.0,36.0,0.52,False
DHCR24,1605.0,1911.0,0.4564846416382253,False
AC096536.1,8.0,9.0,0.4705882352941176,False
TMEM61,17.0,84.0,0.1683168316831683,True
AL590440.1,1.0,0.0,1.0,False
PCSK9,1.0,0.0,1.0,False
USP24,691.0,880.0,0.4398472310630172,False
MIR4422HG,0.0,3.0,0.0,True
AL603840.1,1.0,0.0,1.0,False
LINC01753,2.0,0.0,1.0,False
AC119674.1,14.0,4.0,0.7777777777777778,False
AC119674.2,3.0,9.0,0.25,True
PLPP3,723.0,547.0,0.5692913385826772,False
PRKAA2,151.0,252.0,0.3746898263027295,True
DAB1,1.0,3.0,0.25,True
OMA1,230.0,334.0,0.4078014184397163,True
TACSTD2,658.0,2093.0,0.2391857506361323,True
MYSM1,738.0,1230.0,0.375,True
AL136985.3,1.0,5.0,0.1666666666666666,True
JUN,4785.0,15530.0,0.2355402412010829,True
AL136985.2,1.0,0.0,1.0,False
LINC01358,1.0,3.0,0.25,True
FGGY,93.0,100.0,0.4818652849740932,False
HOOK1,411.0,672.0,0.3795013850415512,True
CYP2J2,263.0,1035.0,0.2026194144838212,True
LINC01748,7.0,11.0,0.3888888888888889,True
AC099792.1,1.0,0.0,1.0,False
NFIA,119.0,177.0,0.402027027027027,True
TM2D1,2167.0,3993.0,0.3517857142857143,True
AC099791.2,0.0,3.0,0.0,True
PATJ,120.0,299.0,0.2863961813842482,True
L1TD1,1145.0,2305.0,0.3318840579710145,True
KANK4,548.0,1331.0,0.2916444917509313,True
USP1,876.0,1171.0,0.427943331704934,False
DOCK7,1114.0,1996.0,0.3581993569131833,True
ANGPTL3,1.0,3.0,0.25,True
AC103923.1,3.0,10.0,0.2307692307692307,True
ATG4C,737.0,709.0,0.5096818810511756,False
AC099794.1,2.0,0.0,1.0,False
FOXD3-AS1,10.0,7.0,0.5882352941176471,False
FOXD3,1.0,4.0,0.2,True
ALG6,474.0,838.0,0.361280487804878,True
ITGB3BP,892.0,1236.0,0.4191729323308271,False
EFCAB7,78.0,98.0,0.4431818181818182,False
PGM1,4364.0,3845.0,0.5316116457546595,False
ROR1,104.0,124.0,0.4561403508771929,False
ROR1-AS1,2.0,6.0,0.25,True
AL445205.1,40.0,32.0,0.5555555555555556,False
UBE2U,204.0,190.0,0.5177664974619289,False
CACHD1,2.0,0.0,1.0,False
RAVER2,1.0,0.0,1.0,False
JAK1,2003.0,3090.0,0.393284900844296,True
AK4,980.0,2114.0,0.3167420814479638,True
DNAJC6,362.0,369.0,0.4952120383036936,False
LEPROT,5322.0,9567.0,0.3574450936933306,True
LEPR,217.0,311.0,0.4109848484848485,True
PDE4B,134.0,226.0,0.3722222222222222,True
SGIP1,3.0,0.0,1.0,False
AL139147.1,1.0,4.0,0.2,True
INSL5,0.0,3.0,0.0,True
WDR78,36.0,61.0,0.3711340206185567,True
MIER1,2248.0,3666.0,0.3801149814000676,True
SLC35D1,205.0,456.0,0.3101361573373676,True
IL23R,6.0,0.0,1.0,False
IL12RB2,1.0,0.0,1.0,False
SERBP1,11732.0,17138.0,0.4063733979909941,True
LINC01702,60.0,65.0,0.48,False
GADD45A,4949.0,5197.0,0.4877784348511729,False
GNG12,8396.0,6656.0,0.5577996279564178,False
GNG12-AS1,23.0,93.0,0.1982758620689655,True
DIRAS3,2.0,9.0,0.1818181818181818,True
WLS,82.0,151.0,0.351931330472103,True
DEPDC1,27.0,99.0,0.2142857142857142,True
DEPDC1-AS1,1.0,0.0,1.0,False
AL035412.1,1.0,0.0,1.0,False
AL033530.1,7.0,14.0,0.3333333333333333,True
LRRC7,7.0,40.0,0.1489361702127659,True
LRRC40,517.0,696.0,0.4262159934047815,False
SRSF11,7526.0,10905.0,0.4083337854701318,True
ANKRD13C,609.0,652.0,0.4829500396510706,False
HHLA3,398.0,591.0,0.4024266936299292,True
CTH,87.0,108.0,0.4461538461538462,False
AL354872.2,2.0,0.0,1.0,False
PTGER3,831.0,907.0,0.4781357882623705,False
AL031429.1,1.0,0.0,1.0,False
ZRANB2-AS1,3.0,11.0,0.2142857142857142,True
ZRANB2,3818.0,4339.0,0.4680642393036656,False
NEGR1,9.0,0.0,1.0,False
AL354949.1,0.0,4.0,0.0,True
AL583808.1,2.0,0.0,1.0,False
LINC01360,1.0,0.0,1.0,False
LRRIQ3,16.0,22.0,0.4210526315789473,False
FPGT,302.0,324.0,0.4824281150159744,False
FPGT-TNNI3K,5.0,14.0,0.2631578947368421,True
TNNI3K,3.0,4.0,0.4285714285714285,False
LRRC53,2.0,0.0,1.0,False
ERICH3,1.0,0.0,1.0,False
AC135803.1,2.0,8.0,0.2,True
CRYZ,302.0,438.0,0.4081081081081081,True
TYW3,1087.0,1375.0,0.4415109666937449,False
SLC44A5,228.0,585.0,0.2804428044280442,True
AL357314.1,1.0,0.0,1.0,False
ACADM,696.0,863.0,0.4464400256574727,False
RABGGTB,1490.0,1979.0,0.4295185932545402,False
MSH4,15.0,10.0,0.6,False
ST6GALNAC3,24.0,31.0,0.4363636363636363,False
ST6GALNAC5,5.0,8.0,0.3846153846153846,True
PIGK,807.0,1295.0,0.3839200761179829,True
AK5,2937.0,2299.0,0.5609243697478992,False
AC118549.1,592.0,911.0,0.3938789088489687,True
USP33,1190.0,1583.0,0.429138117562207,False
MIGA1,1391.0,2944.0,0.320876585928489,True
NEXN-AS1,13.0,12.0,0.52,False
NEXN,1220.0,997.0,0.5502931889941363,False
FUBP1,2410.0,2335.0,0.5079030558482613,False
DNAJB4,1039.0,1169.0,0.4705615942028985,False
GIPC2,87.0,162.0,0.3493975903614458,True
AC103591.3,63.0,210.0,0.2307692307692307,True
PTGFR,2.0,5.0,0.2857142857142857,True
IFI44L,39.0,65.0,0.375,True
IFI44,3.0,21.0,0.125,True
ADGRL4,6.0,0.0,1.0,False
AL353651.3,1.0,0.0,1.0,False
AL606519.1,1.0,8.0,0.1111111111111111,True
AL136234.1,2.0,0.0,1.0,False
ADGRL2,67.0,131.0,0.3383838383838384,True
LINC01361,1.0,0.0,1.0,False
LINC01725,9.0,28.0,0.2432432432432432,True
TTLL7,13.0,25.0,0.3421052631578947,True
AC104454.2,3.0,0.0,1.0,False
AL359504.2,5.0,28.0,0.1515151515151515,True
PRKACB,546.0,733.0,0.4268960125097732,False
SAMD13,8.0,24.0,0.25,True
RPF1,736.0,654.0,0.5294964028776978,False
GNG5,19210.0,23135.0,0.453654504664069,False
SPATA1,19.0,45.0,0.296875,True
CTBS,1156.0,1849.0,0.3846921797004992,True
SSX2IP,111.0,115.0,0.4911504424778761,False
LPAR3,259.0,591.0,0.3047058823529411,True
MCOLN2,15.0,32.0,0.3191489361702128,True
WDR63,2.0,0.0,1.0,False
MCOLN3,5.0,16.0,0.238095238095238,True
SYDE2,148.0,398.0,0.271062271062271,True
C1orf52,1428.0,1903.0,0.4287000900630441,False
BCL10,1285.0,1958.0,0.3962380511871723,True
AL078459.1,22.0,23.0,0.4888888888888889,False
DDAH1,143.0,126.0,0.5315985130111525,False
AC092807.3,8.0,25.0,0.2424242424242424,True
AC092807.2,3.0,4.0,0.4285714285714285,False
CYR61,7008.0,11017.0,0.3887933425797503,True
ZNHIT6,644.0,956.0,0.4025,True
COL24A1,4.0,0.0,1.0,False
AL136382.1,0.0,6.0,0.0,True
ODF2L,1797.0,3980.0,0.3110611043794357,True
CLCA2,7.0,11.0,0.3888888888888889,True
CLCA1,2.0,0.0,1.0,False
AL356270.1,3.0,0.0,1.0,False
AL049597.2,20.0,21.0,0.4878048780487805,False
SH3GLB1,9673.0,11700.0,0.4525803583961072,False
SELENOF,4575.0,5772.0,0.4421571469991301,False
HS2ST1,725.0,868.0,0.4551161330822347,False
LINC01140,5.0,17.0,0.2272727272727272,True
AC099062.1,37.0,55.0,0.4021739130434782,True
LMO4,11047.0,19372.0,0.3631611821558894,True
PKN2-AS1,5.0,5.0,0.5,False
PKN2,1811.0,3670.0,0.3304141580003649,True
GTF2B,1577.0,2008.0,0.4398884239888424,False
KYAT3,644.0,732.0,0.4680232558139535,False
RBMXL1,690.0,796.0,0.4643337819650067,False
GBP3,899.0,1033.0,0.4653209109730848,False
GBP1,1358.0,1755.0,0.4362351429489238,False
GBP2,685.0,842.0,0.4485920104780616,False
GBP4,28.0,57.0,0.3294117647058823,True
AC099063.4,1.0,4.0,0.2,True
GBP5,3.0,0.0,1.0,False
GBP6,9.0,4.0,0.6923076923076923,False
LRRC8B,616.0,740.0,0.4542772861356932,False
LRRC8C-DT,19.0,20.0,0.4871794871794871,False
LRRC8C,545.0,675.0,0.4467213114754098,False
AC099568.2,63.0,76.0,0.4532374100719424,False
LRRC8D,1462.0,1866.0,0.4393028846153846,False
AL391497.1,2.0,0.0,1.0,False
ZNF326,1397.0,2257.0,0.3823207443897099,True
AC091614.1,1.0,0.0,1.0,False
ZNF644,675.0,994.0,0.4044337926902336,True
HFM1,6.0,10.0,0.375,True
CDC7,77.0,64.0,0.5460992907801419,False
TGFBR3,6891.0,7544.0,0.4773813647384828,False
BRDT,1357.0,1551.0,0.4666437414030261,False
EPHX4,45.0,42.0,0.5172413793103449,False
SETSIP,2.0,3.0,0.4,True
BTBD8,207.0,338.0,0.3798165137614679,True
AC104836.1,1.0,4.0,0.2,True
GLMN,244.0,321.0,0.431858407079646,False
RPAP2,557.0,840.0,0.3987115246957766,True
GFI1,8.0,14.0,0.3636363636363636,True
EVI5,2896.0,3554.0,0.4489922480620155,False
RPL5,53172.0,75033.0,0.4147420147420147,True
FAM69A,281.0,399.0,0.413235294117647,True
MTF2,969.0,1837.0,0.3453314326443336,True
TMED5,3034.0,3911.0,0.4368610511159107,False
CCDC18,77.0,125.0,0.3811881188118812,True
DR1,2340.0,2633.0,0.4705409209732555,False
FNBP1L,3222.0,5146.0,0.385038240917782,True
BCAR3,1526.0,1897.0,0.4458077709611452,False
AL109613.1,3.0,16.0,0.1578947368421052,True
DNTTIP2,1442.0,1302.0,0.5255102040816326,False
GCLM,2153.0,1913.0,0.529513034923758,False
ABCA4,106.0,170.0,0.3840579710144927,True
ARHGAP29,1834.0,4358.0,0.296188630490956,True
AC097059.2,2.0,0.0,1.0,False
ABCD3,985.0,957.0,0.5072090628218332,False
F3,88.0,346.0,0.2027649769585253,True
AC093117.1,2.0,0.0,1.0,False
SLC44A3,110.0,132.0,0.4545454545454545,False
CNN3,2164.0,3713.0,0.3682150757189042,True
AC105942.1,11.0,11.0,0.5,False
ALG14,409.0,599.0,0.4057539682539682,True
TMEM56,26.0,62.0,0.2954545454545454,True
TMEM56-RWDD3,10.0,15.0,0.4,True
AC092802.1,1.0,0.0,1.0,False
RWDD3,43.0,91.0,0.3208955223880597,True
PTBP2,255.0,730.0,0.2588832487309644,True
DPYD,5.0,11.0,0.3125,True
MIR137HG,1.0,0.0,1.0,False
SNX7,711.0,817.0,0.4653141361256545,False
PLPPR4,1.0,0.0,1.0,False
PALMD,6.0,0.0,1.0,False
FRRS1,66.0,200.0,0.2481203007518796,True
AGL,575.0,906.0,0.388251181634031,True
AC118553.1,20.0,33.0,0.3773584905660377,True
SLC35A3,768.0,1893.0,0.2886133032694475,True
AC118553.2,10.0,48.0,0.1724137931034483,True
MFSD14A,84.0,85.0,0.4970414201183432,False
SASS6,150.0,286.0,0.3440366972477064,True
TRMT13,356.0,488.0,0.4218009478672986,False
LRRC39,8.0,28.0,0.2222222222222222,True
DBT,793.0,1102.0,0.4184696569920844,False
RTCA-AS1,2.0,7.0,0.2222222222222222,True
RTCA,1177.0,1250.0,0.4849608570251339,False
CDC14A,106.0,142.0,0.4274193548387097,False
GPR88,1.0,0.0,1.0,False
EXTL2,1014.0,2153.0,0.3201768234922639,True
AC104506.1,54.0,144.0,0.2727272727272727,True
SLC30A7,1596.0,2218.0,0.4184583114840063,False
DPH5,345.0,459.0,0.4291044776119403,False
AC093157.2,10.0,6.0,0.625,False
AC093157.1,88.0,136.0,0.3928571428571428,True
AL109741.1,3.0,0.0,1.0,False
S1PR1,3.0,0.0,1.0,False
LINC01307,2.0,0.0,1.0,False
OLFM3,2.0,0.0,1.0,False
AC114485.1,15.0,8.0,0.6521739130434783,False
COL11A1,2036.0,3653.0,0.3578836350852522,True
RNPC3,331.0,713.0,0.3170498084291188,True
AMY2B,7.0,10.0,0.4117647058823529,True
AMY1A,1.0,0.0,1.0,False
LINC01677,1.0,0.0,1.0,False
AL355306.2,3.0,0.0,1.0,False
PRMT6,797.0,808.0,0.4965732087227414,False
NTNG1,40.0,46.0,0.4651162790697674,False
VAV3,2100.0,1754.0,0.5448884276076803,False
SLC25A24,2435.0,3130.0,0.4375561545372866,False
AL359258.2,20.0,35.0,0.3636363636363636,True
NBPF6,2.0,4.0,0.3333333333333333,True
FAM102B,269.0,230.0,0.5390781563126252,False
HENMT1,229.0,323.0,0.4148550724637681,True
PRPF38B,2496.0,3768.0,0.3984674329501915,True
FNDC7,1.0,7.0,0.125,True
STXBP3,1137.0,1391.0,0.4497626582278481,False
AKNAD1,13.0,18.0,0.4193548387096774,False
AL449266.1,12.0,30.0,0.2857142857142857,True
SPATA42,37.0,44.0,0.4567901234567901,False
GPSM2,565.0,855.0,0.397887323943662,True
CLCC1,497.0,830.0,0.3745290128108515,True
WDR47,236.0,314.0,0.4290909090909091,False
TAF13,3166.0,1989.0,0.614161008729389,False
AL356488.3,48.0,90.0,0.3478260869565217,True
TMEM167B,2135.0,1705.0,0.5559895833333334,False
AL356488.2,8.0,12.0,0.4,True
KIAA1324,54.0,98.0,0.3552631578947368,True
SARS,8081.0,10544.0,0.4338791946308725,False
CELSR2,60.0,208.0,0.2238805970149253,True
PSRC1,72.0,97.0,0.4260355029585799,False
MYBPHL,0.0,3.0,0.0,True
SORT1,1387.0,2524.0,0.3546407568396829,True
PSMA5,5585.0,5698.0,0.4949924665425862,False
ATXN7L2,54.0,57.0,0.4864864864864865,False
CYB561D1,160.0,203.0,0.4407713498622589,False
AMIGO1,14.0,18.0,0.4375,False
GPR61,1.0,0.0,1.0,False
GNAI3,3096.0,3779.0,0.4503272727272727,False
GNAT2,1.0,0.0,1.0,False
AMPD2,703.0,759.0,0.4808481532147742,False
GSTM4,115.0,179.0,0.391156462585034,True
GSTM2,16.0,35.0,0.3137254901960784,True
GSTM1,4.0,16.0,0.2,True
AC000032.1,4.0,3.0,0.5714285714285714,False
GSTM3,855.0,1281.0,0.4002808988764045,True
CSF1,7.0,11.0,0.3888888888888889,True
AHCYL1,3295.0,3604.0,0.4776054500652268,False
STRIP1,558.0,553.0,0.5022502250225023,False
AL160006.1,76.0,104.0,0.4222222222222222,False
ALX3,3.0,0.0,1.0,False
UBL4B,1.0,0.0,1.0,False
SLC6A17,140.0,142.0,0.4964539007092198,False
LINC02586,1.0,0.0,1.0,False
KCNC4,104.0,57.0,0.6459627329192547,False
RBM15-AS1,3.0,0.0,1.0,False
RBM15,482.0,515.0,0.4834503510531595,False
SLC16A4,3004.0,2620.0,0.5341394025604552,False
AL355488.1,15.0,48.0,0.238095238095238,True
LAMTOR5,8184.0,8487.0,0.4909123627856757,False
KCNA2,2.0,0.0,1.0,False
AL365361.1,11.0,12.0,0.4782608695652174,False
