peak_id,highly_variable
chr9:137618032-137619117,True
chr9:137686761-137687084,True
chr9:137724093-137724379,True
chr10:598538-598850,True
chr10:614876-615567,True
chr10:689354-690294,True
chr10:931392-932129,True
chr10:987920-988586,True
chr10:1048601-1049674,True
chr10:3172168-3173553,True
chr10:3226988-3227571,True
chr10:3404112-3404755,True
chr10:3467366-3467885,True
chr10:3476098-3476542,True
chr10:3523773-3524400,True
chr10:3538965-3539489,True
chr10:3539654-3540120,True
chr10:3660544-3661157,True
chr10:3668278-3668971,True
chr10:3677440-3678060,True
chr10:3755056-3755301,True
chr10:3757348-3758310,True
chr10:3784938-3785710,True
chr10:3852230-3852767,True
chr10:3898809-3899093,True
chr10:3926654-3927539,True
chr10:4024691-4025525,True
chr10:4264408-4264900,True
chr10:4662995-4663450,True
chr10:5488144-5489137,True
chr10:5496330-5496927,True
chr10:5584888-5585355,True
chr10:5589054-5589568,True
chr10:5835498-5836498,True
chr10:6088709-6089873,True
chr10:6144538-6145298,True
chr10:6299189-6299560,True
chr10:7375561-7376232,True
chr10:7541029-7542090,True
chr10:7561088-7561559,True
chr10:7606880-7607461,True
chr10:7685847-7686611,True
chr10:7787701-7788653,True
chr10:8053351-8053705,True
chr10:8054318-8054798,True
chr10:8182832-8183473,True
chr10:8193567-8194426,True
chr10:8224485-8224939,True
chr10:8280841-8281430,True
chr10:8295712-8296764,True
chr10:8305959-8306989,True
chr10:8366040-8366968,True
chr10:8407382-8407748,True
chr10:8430011-8430655,True
chr10:8700729-8700982,True
chr10:9733751-9734565,True
chr10:9763119-9763721,True
chr10:11395934-11396843,True
chr10:11690074-11690551,True
chr10:11708291-11709200,True
chr10:12042323-12043470,True
chr10:12068488-12069123,True
chr10:12238868-12239137,True
chr10:12321634-12321937,True
chr10:13146383-13146804,True
chr10:13222688-13223646,True
chr10:13301996-13302943,True
chr10:13732431-13732747,True
chr10:13767186-13768159,True
chr10:13839492-13840294,True
chr10:13893830-13894320,True
chr10:13949804-13950651,True
chr10:14526224-14526728,True
chr10:14702669-14703545,True
chr10:14779031-14779680,True
chr10:14782524-14783156,True
chr10:14819976-14821033,True
chr10:14837672-14838461,True
chr10:14875947-14876239,True
chr10:14877955-14879202,True
chr10:14959105-14960204,True
chr10:15096739-15097840,True
chr10:15106461-15106691,True
chr10:15167807-15169227,True
chr10:16436669-16437560,True
chr10:16817099-16817974,True
chr10:17640338-17640834,True
chr10:18658863-18659818,True
chr10:19815793-19816676,True
chr10:20084420-20084842,True
chr10:21173889-21175110,True
chr10:21241223-21241613,True
chr10:21336469-21337138,True
chr10:21516180-21517492,True
chr10:22002545-22003931,True
chr10:22316015-22316774,True
chr10:22340204-22341361,True
chr10:23095248-23096339,True
chr10:23399444-23400243,True
chr10:24618179-24618789,True
chr10:24650650-24651327,True
chr10:24722739-24724051,True
chr10:24814770-24815291,True
chr10:25016033-25017159,True
chr10:25062219-25062804,True
chr10:25689219-25689669,True
chr10:25694159-25694617,True
chr10:26437769-26439063,True
chr10:26466466-26466913,True
chr10:26696779-26697863,True
chr10:26860035-26861362,True
chr10:27153992-27154525,True
chr10:27156483-27156900,True
chr10:27240281-27241027,True
chr10:27503923-27504752,True
chr10:28049332-28050113,True
chr10:28302392-28303399,True
chr10:28518736-28519793,True
chr10:28532133-28533288,True
chr10:28734658-28735383,True
chr10:29735286-29736246,True
chr10:29864994-29865422,True
chr10:29876091-29876604,True
chr10:30423060-30423748,True
chr10:30433305-30434729,True
chr10:30481521-30482177,True
chr10:31031464-31032652,True
chr10:31133621-31133989,True
chr10:31318186-31319328,True
chr10:31947536-31947907,True
chr10:32055434-32056636,True
chr10:32139309-32139921,True
chr10:32346117-32347597,True
chr10:32957327-32957793,True
chr10:32957860-32958641,True
chr10:33005235-33005955,True
chr10:34938092-34938514,True
chr10:34973738-34974208,True
chr10:34977807-34978444,True
chr10:35126374-35127529,True
chr10:35306592-35307545,True
chr10:35335917-35336834,True
chr10:37856925-37858250,True
chr10:37976094-37976912,True
chr10:38402197-38403340,True
chr10:42637636-42638832,True
chr10:42781969-42783182,True
chr10:42866705-42866985,True
chr10:42970676-42971203,True
chr10:43361875-43362794,True
chr10:43399271-43399807,True
chr10:43407107-43408030,True
chr10:43408692-43409984,True
chr10:43419959-43421217,True
chr10:43435826-43437282,True
chr10:43454824-43456014,True
chr10:43648402-43649099,True
chr10:44236594-44236984,True
chr10:44959027-44960000,True
chr10:45000658-45001851,True
chr10:45035674-45036060,True
chr10:46104019-46104662,True
chr10:46539647-46540296,True
chr10:47038931-47039683,True
chr10:47166206-47166713,True
chr10:48306112-48307172,True
chr10:48655603-48656557,True
chr10:49538528-49539759,True
chr10:50503691-50504324,True
chr10:50571885-50572350,True
chr10:50623811-50625104,True
chr10:50739586-50740104,True
chr10:52755277-52755734,True
chr10:58266838-58267340,True
chr10:58268634-58269480,True
chr10:58334769-58336014,True
chr10:59627148-59627646,True
chr10:59876758-59876971,True
chr10:59965207-59965742,True
chr10:60964226-60965106,True
chr10:63113849-63114306,True
chr10:63115731-63116099,True
chr10:63629971-63630721,True
chr10:63665093-63665437,True
chr10:67763571-67764636,True
chr10:68074661-68075483,True
chr10:68406438-68407597,True
chr10:68527029-68527805,True
chr10:68720803-68721565,True
chr10:69123355-69124553,True
chr10:69179567-69180531,True
chr10:69317695-69318943,True
chr10:69451101-69452081,True
chr10:69684102-69684628,True
chr10:70170006-70170865,True
chr10:70233056-70233875,True
chr10:70403884-70404846,True
chr10:70551777-70552385,True
chr10:70887748-70888738,True
chr10:71293634-71294462,True
chr10:71339856-71340393,True
chr10:71349308-71350046,True
chr10:71766320-71767047,True
chr10:71850733-71851551,True
chr10:71947391-71947920,True
chr10:72009046-72010377,True
chr10:72215429-72216449,True
chr10:72273488-72274016,True
chr10:72297143-72298332,True
chr10:72319462-72320422,True
chr10:72354314-72355275,True
chr10:73096063-73097221,True
chr10:73167630-73168441,True
chr10:73246618-73247490,True
chr10:73413073-73414225,True
chr10:73495260-73496199,True
chr10:73729966-73730885,True
chr10:73743738-73744782,True
chr10:73771929-73773240,True
chr10:73785144-73786250,True
chr10:73811162-73812101,True
chr10:73871768-73872378,True
chr10:73874332-73875139,True
chr10:73906417-73907251,True
chr10:73997460-73998286,True
chr10:74094188-74094777,True
chr10:74150463-74151600,True
chr10:74176300-74177414,True
chr10:75111024-75112227,True
chr10:75209629-75211074,True
chr10:77859314-77860191,True
chr10:77942998-77943789,True
chr10:78965055-78965393,True
chr10:78973139-78974078,True
chr10:79068659-79069334,True
chr10:79151699-79151999,True
chr10:79157422-79158136,True
chr10:79208299-79208617,True
chr10:79281899-79282739,True
chr10:80078241-80079344,True
chr10:80205249-80206032,True
chr10:80207104-80207749,True
chr10:80264315-80264639,True
chr10:80429422-80430012,True
chr10:80453668-80454851,True
chr10:80471719-80471960,True
chr10:80502710-80503197,True
chr10:84138769-84140222,True
chr10:84328175-84329085,True
chr10:84407441-84407688,True
chr10:85556948-85557495,True
chr10:86521321-86522286,True
chr10:86711068-86712007,True
chr10:86755598-86756673,True
chr10:87134346-87134893,True
chr10:87817680-87818631,True
chr10:87861532-87862563,True
chr10:87862878-87863771,True
chr10:89414099-89415561,True
chr10:90920936-90921824,True
chr10:91409484-91410530,True
chr10:91775712-91776622,True
chr10:91798127-91798722,True
chr10:91923344-91924177,True
chr10:92469770-92470441,True
chr10:92573490-92574639,True
chr10:92892185-92892888,True
chr10:93316856-93317866,True
chr10:93445420-93445933,True
chr10:93496095-93496784,True
chr10:93746743-93747265,True
chr10:95393793-95394453,True
chr10:95693642-95694315,True
chr10:95756403-95756746,True
chr10:95800133-95800748,True
chr10:95896419-95896779,True
chr10:95907489-95908267,True
chr10:96129635-96130731,True
chr10:96586206-96587415,True
chr10:96831793-96833022,True
chr10:97292091-97292952,True
chr10:97318600-97319435,True
chr10:97333782-97335200,True
chr10:97400862-97401519,True
chr10:97425497-97426534,True
chr10:97445708-97446578,True
chr10:97498127-97499023,True
chr10:97541984-97542437,True
chr10:97550060-97550345,True
chr10:97632976-97633868,True
chr10:97640223-97641054,True
chr10:97686902-97687695,True
chr10:97736686-97737771,True
chr10:98134103-98135178,True
chr10:99430290-99431261,True
chr10:99595565-99596129,True
chr10:99654445-99655130,True
chr10:99906451-99906848,True
chr10:100009514-100010617,True
chr10:100185416-100186328,True
chr10:100334541-100335117,True
chr10:100371104-100371512,True
chr10:100373080-100374174,True
chr10:100670845-100671276,True
chr10:100912394-100913512,True
chr10:100997476-100998313,True
chr10:100999156-100999857,True
chr10:101030533-101031591,True
chr10:101060643-101061387,True
chr10:101273231-101274038,True
chr10:101729573-101730298,True
chr10:101830161-101831194,True
chr10:102055286-102056472,True
chr10:102064847-102066024,True
chr10:102120132-102120882,True
chr10:102128041-102128318,True
chr10:102151555-102152666,True
chr10:102244981-102245693,True
chr10:102289385-102289697,True
chr10:102393928-102394878,True
chr10:102450211-102451212,True
chr10:102501802-102503036,True
chr10:102713652-102714938,True
chr10:102743319-102744044,True
chr10:102917484-102918653,True
chr10:103367766-103368950,True
chr10:103395832-103396819,True
chr10:103451960-103453195,True
chr10:103491877-103492545,True
chr10:103493495-103493829,True
chr10:103677993-103678505,True
chr10:103781332-103781945,True
chr10:103788998-103790211,True
chr10:103881524-103881949,True
chr10:103917620-103918638,True
chr10:103966552-103967604,True
chr10:104081908-104082394,True
chr10:104231876-104232851,True
chr10:104268344-104269348,True
chr10:104304969-104306134,True
chr10:104329164-104329644,True
chr10:104337886-104338600,True
chr10:110007510-110008465,True
chr10:110304305-110305386,True
chr10:110408195-110408777,True
chr10:110497333-110498039,True
chr10:110566989-110568326,True
chr10:110672073-110672651,True
chr10:110857315-110857914,True
chr10:110862338-110862645,True
chr10:110871392-110872890,True
chr10:111211356-111212167,True
chr10:111247543-111248114,True
chr10:112183233-112184081,True
chr10:112383164-112383702,True
chr10:112658796-112659430,True
chr10:112663413-112663887,True
chr10:112677570-112678056,True
chr10:112738663-112739192,True
chr10:112808388-112809075,True
chr10:112949834-112950334,True
chr10:113073565-113074079,True
chr10:113475038-113475627,True
chr10:113679009-113679301,True
chr10:114173885-114174940,True
chr10:114412908-114413369,True
chr10:114821503-114822397,True
chr10:116662192-116662820,True
chr10:116947142-116947471,True
chr10:117004490-117005419,True
chr10:117374648-117375826,True
chr10:119080015-119081460,True
chr10:119103746-119104446,True
chr10:119206720-119208088,True
chr10:119289861-119290663,True
chr10:119413468-119414728,True
chr10:119522678-119523475,True
chr10:119595778-119596195,True
chr10:119596362-119597393,True
chr10:119667554-119668178,True
chr10:119725344-119726594,True
chr10:119807914-119808592,True
chr10:119892208-119892838,True
chr10:120013986-120014394,True
chr10:121068451-121069487,True
chr10:121096625-121097564,True
chr10:121113343-121113771,True
chr10:121509938-121510744,True
chr10:121710271-121710552,True
chr10:122112400-122113221,True
chr10:122209409-122209999,True
chr10:122309822-122310589,True
chr10:122352777-122353365,True
chr10:122373982-122375477,True
chr10:122441789-122442272,True
chr10:122468704-122469427,True
chr10:123007894-123009112,True
chr10:123743484-123744290,True
chr10:123781443-123782463,True
chr10:124461507-124462337,True
chr10:124568379-124569333,True
chr10:124743839-124744795,True
chr10:124916191-124917544,True
chr10:125059278-125059619,True
chr10:125177220-125177905,True
chr10:125201019-125201549,True
chr10:125231194-125231945,True
chr10:125275326-125275841,True
chr10:125316327-125316830,True
chr10:125718830-125720023,True
chr10:125822575-125823664,True
chr10:126247455-126248008,True
chr10:126288497-126289452,True
chr10:126387738-126388830,True
chr10:126405181-126405787,True
chr10:127101069-127101549,True
chr10:127908720-127909055,True
chr10:128049256-128049792,True
chr10:128064597-128065453,True
chr10:129466611-129467297,True
chr10:130110206-130111686,True
chr10:130493055-130493406,True
chr10:131900385-131901657,True
chr10:131981382-131982313,True
chr10:132331170-132332372,True
chr10:132536742-132537895,True
chr10:132697820-132698126,True
chr10:133275205-133275955,True
chr10:133278490-133279247,True
chr10:133364877-133365519,True
chr10:133393686-133394524,True
chr11:207108-207963,True
chr11:235903-237069,True
chr11:355631-356418,True
chr11:393780-394757,True
chr11:397022-397388,True
chr11:406726-407476,True
chr11:449885-450597,True
chr11:459840-461047,True
chr11:506106-507597,True
chr11:535084-535993,True
chr11:560534-561042,True
chr11:568183-569015,True
chr11:575193-576591,True
chr11:733015-733371,True
chr11:808981-810376,True
chr11:818778-820248,True
chr11:832558-833495,True
chr11:841923-842973,True
chr11:1060540-1061174,True
chr11:1153862-1154255,True
chr11:1309132-1310131,True
chr11:1571793-1572761,True
chr11:1830448-1831299,True
chr11:1834100-1834519,True
chr11:2198750-2199335,True
chr11:2202139-2202780,True
chr11:2204769-2205237,True
chr11:2207933-2208502,True
chr11:2256682-2257715,True
chr11:2270441-2271310,True
chr11:2399720-2401004,True
chr11:2533717-2534611,True
chr11:2699733-2700879,True
chr11:2743671-2744034,True
chr11:2752351-2752824,True
chr11:2824914-2825537,True
chr11:2825556-2826280,True
chr11:2834911-2835211,True
chr11:2846111-2846427,True
chr11:2885670-2886081,True
chr11:2889402-2889866,True
chr11:2901935-2902384,True
chr11:2991591-2992845,True
chr11:3056712-3057830,True
chr11:3091631-3092083,True
chr11:3422161-3423476,True
chr11:3476684-3477884,True
chr11:3583973-3584460,True
chr11:3797013-3798202,True
chr11:3820898-3821308,True
chr11:3840640-3841865,True
chr11:3854855-3856058,True
chr11:4094169-4095269,True
chr11:4484138-4484679,True
chr11:5619468-5620208,True
chr11:5620362-5621097,True
chr11:5937902-5938926,True
chr11:6234160-6235271,True
chr11:6473537-6474422,True
chr11:6603292-6603915,True
chr11:6611630-6612762,True
chr11:6682974-6683705,True
chr11:7579425-7579783,True
chr11:7600229-7600699,True
chr11:7665623-7666018,True
chr11:7671643-7672105,True
chr11:7977130-7978066,True
chr11:8688390-8689204,True
chr11:8720819-8721868,True
chr11:8963887-8965143,True
chr11:9279074-9279541,True
chr11:9313908-9315043,True
chr11:9364009-9364702,True
chr11:9381812-9382124,True
chr11:9460321-9461506,True
chr11:9534878-9535624,True
chr11:9565846-9566391,True
chr11:9573029-9573948,True
chr11:9613907-9614507,True
chr11:9663577-9664973,True
chr11:9757853-9759088,True
chr11:9802567-9802899,True
chr11:9905935-9906698,True
chr11:10293423-10294336,True
chr11:10304567-10305232,True
chr11:10307477-10308277,True
chr11:10351283-10352314,True
chr11:10394600-10395107,True
chr11:10407010-10407288,True
chr11:10410195-10411079,True
chr11:10735445-10736080,True
chr11:10750641-10751383,True
chr11:10808469-10809654,True
chr11:10842547-10843882,True
chr11:10925067-10925815,True
chr11:11841234-11842725,True
chr11:12086303-12086850,True
chr11:12110055-12110912,True
chr11:12166885-12167717,True
chr11:12214638-12215553,True
chr11:12223640-12224860,True
chr11:12377342-12378309,True
chr11:12411746-12412548,True
chr11:12516485-12517168,True
chr11:12545000-12545427,True
chr11:12599179-12599789,True
chr11:12673747-12675123,True
chr11:12802528-12803017,True
chr11:12857493-12857954,True
chr11:13462264-13463462,True
chr11:13668023-13668863,True
chr11:14358016-14359258,True
chr11:14519831-14520847,True
chr11:17077348-17078520,True
chr11:17207404-17208638,True
chr11:17276123-17276947,True
chr11:18012609-18013647,True
chr11:18248505-18248902,True
chr11:18321937-18322648,True
chr11:18394282-18394730,True
chr11:18395703-18396527,True
chr11:18698369-18698922,True
chr11:19116796-19117676,True
chr11:19232910-19233315,True
chr11:19245372-19245954,True
chr11:19370118-19370767,True
chr11:19419073-19420155,True
chr11:19712328-19713006,True
chr11:19978711-19979261,True
chr11:20011284-20011728,True
chr11:20031397-20032020,True
chr11:20112234-20112743,True
chr11:27059443-27059718,True
chr11:27472138-27473030,True
chr11:31509115-31510098,True
chr11:32090738-32092172,True
chr11:32583396-32584280,True
chr11:32829168-32830662,True
chr11:33001090-33001696,True
chr11:33038950-33040085,True
chr11:33161132-33161805,True
chr11:33274785-33275286,True
chr11:33633127-33633648,True
chr11:33700441-33701265,True
chr11:33735567-33736000,True
chr11:33736161-33737316,True
chr11:34051366-34052516,True
chr11:34105043-34105881,True
chr11:34274635-34275213,True
chr11:34357462-34358603,True
chr11:34915715-34916781,True
chr11:35030655-35031013,True
chr11:35618550-35619520,True
chr11:36012399-36012759,True
chr11:36013034-36013251,True
chr11:36149505-36150094,True
chr11:36288686-36289650,True
chr11:36509660-36510471,True
chr11:43680185-43681214,True
chr11:43833453-43834153,True
chr11:43924263-43924775,True
chr11:43928570-43929151,True
chr11:43937931-43938319,True
chr11:43952251-43952566,True
chr11:44095276-44095995,True
chr11:44565129-44565779,True
chr11:45089171-45089669,True
chr11:45146493-45147456,True
chr11:45185030-45185592,True
chr11:45804755-45805837,True
chr11:45846968-45847968,True
chr11:46120912-46122043,True
chr11:46338647-46339551,True
chr11:46347061-46347599,True
chr11:46554000-46554641,True
chr11:46616538-46618009,True
chr11:46674785-46675619,True
chr11:46700115-46701086,True
chr11:47176571-47177702,True
chr11:47185195-47186568,True
chr11:47191850-47192409,True
chr11:47360521-47361369,True
chr11:47407893-47408789,True
chr11:47457625-47458425,True
chr11:47552150-47553425,True
chr11:47578534-47579219,True
chr11:47766618-47767753,True
chr11:47974049-47974712,True
chr11:48090481-48091742,True
chr11:48164683-48165167,True
chr11:57292838-57293363,True
chr11:57324380-57325460,True
chr11:57391573-57391974,True
chr11:57402011-57402500,True
chr11:57407214-57408009,True
chr11:57410280-57410514,True
chr11:57438867-57439547,True
chr11:57604642-57604987,True
chr11:57711655-57712711,True
chr11:59191946-59193103,True
chr11:59560720-59561142,True
chr11:59615215-59616530,True
chr11:59810195-59810983,True
chr11:60841653-60842359,True
chr11:60960409-60960823,True
chr11:61160936-61161823,True
chr11:61265161-61265835,True
chr11:61332276-61333512,True
chr11:61361617-61362423,True
chr11:61429291-61430285,True
chr11:61507948-61508810,True
chr11:61509019-61509653,True
chr11:61580618-61581672,True
chr11:61594724-61595837,True
chr11:61814916-61815714,True
chr11:61816107-61817192,True
chr11:61891272-61891875,True
chr11:61963872-61964169,True
chr11:61967150-61967872,True
chr11:62025390-62026140,True
chr11:62123506-62124326,True
chr11:62472435-62472958,True
chr11:62480341-62481075,True
chr11:62545532-62546188,True
chr11:62573646-62574300,True
chr11:62601144-62602134,True
chr11:62621567-62622552,True
chr11:62652960-62653678,True
chr11:62664649-62665669,True
chr11:62671544-62672642,True
chr11:62702239-62702824,True
chr11:62705975-62706797,True
chr11:62726903-62728273,True
chr11:62750759-62751716,True
chr11:62753653-62754473,True
chr11:62770979-62771826,True
chr11:62786545-62787642,True
chr11:62800756-62801431,True
chr11:62805087-62805746,True
chr11:62831449-62832547,True
chr11:62855616-62856386,True
chr11:62880581-62881966,True
chr11:62909112-62909842,True
chr11:63613456-63614634,True
chr11:63621844-63622808,True
chr11:63670739-63671867,True
chr11:63681019-63682044,True
chr11:63710470-63710893,True
chr11:63838243-63839277,True
chr11:63871890-63872394,True
chr11:63888157-63888855,True
chr11:63917034-63917391,True
chr11:63919317-63919725,True
chr11:63938076-63939066,True
chr11:63985931-63986896,True
chr11:64165560-64166778,True
chr11:64185244-64186270,True
chr11:64234086-64235207,True
chr11:64240436-64241770,True
chr11:64252463-64252757,True
chr11:64275135-64276093,True
chr11:64284166-64284942,True
chr11:64285089-64285880,True
chr11:64305025-64305612,True
chr11:64334645-64335647,True
chr11:64778239-64779258,True
chr11:64841880-64843282,True
chr11:64844333-64844962,True
chr11:64878279-64878953,True
chr11:64923953-64924855,True
chr11:65013494-65014767,True
chr11:65095676-65096819,True
chr11:65116907-65118019,True
chr11:65122005-65122657,True
chr11:65134014-65135310,True
chr11:65181069-65182467,True
chr11:65274914-65275605,True
chr11:65386289-65386748,True
chr11:65418696-65419326,True
chr11:65422121-65422517,True
chr11:65468808-65469133,True
chr11:65472026-65472364,True
chr11:65477162-65478047,True
chr11:65489133-65489675,True
chr11:65497336-65497870,True
chr11:65507332-65507833,True
chr11:65539989-65541147,True
chr11:65606800-65607508,True
chr11:65614898-65615911,True
chr11:65662570-65663629,True
chr11:65711763-65712757,True
chr11:65743912-65744846,True
chr11:65775750-65776644,True
chr11:65780712-65781770,True
chr11:65817801-65818467,True
chr11:65857809-65858490,True
chr11:65859142-65859720,True
chr11:65890234-65890945,True
chr11:65918584-65919668,True
chr11:66011178-66011617,True
chr11:66051567-66052523,True
chr11:66222658-66223044,True
chr11:66257345-66258519,True
chr11:66288737-66289783,True
chr11:66311875-66313050,True
chr11:66370894-66372274,True
chr11:66388751-66389183,True
chr11:66479821-66480826,True
chr11:66616087-66617368,True
chr11:66686241-66686750,True
chr11:66744086-66745016,True
chr11:66842805-66843882,True
chr11:66855921-66856643,True
chr11:66957754-66958885,True
chr11:67031748-67032431,True
chr11:67071338-67071992,True
chr11:67103866-67104779,True
chr11:67248014-67248452,True
chr11:67261136-67262204,True
chr11:67288387-67289602,True
chr11:67312644-67312993,True
chr11:67317102-67318301,True
chr11:67372531-67372781,True
chr11:67374173-67374432,True
chr11:67391545-67392397,True
chr11:67420527-67421487,True
chr11:67438336-67438879,True
chr11:67463864-67464255,True
chr11:67482650-67483402,True
chr11:67505291-67505560,True
chr11:67507755-67508859,True
chr11:67563339-67564115,True
chr11:67613798-67614996,True
chr11:67670276-67671022,True
chr11:67684920-67685361,True
chr11:67694917-67696057,True
chr11:67804993-67806343,True
chr11:68003541-68004245,True
chr11:68010021-68010536,True
chr11:68120691-68121928,True
chr11:68128065-68129019,True
chr11:68212793-68214062,True
chr11:68271198-68272452,True
chr11:68459693-68461051,True
chr11:68762546-68762794,True
chr11:68775561-68776423,True
chr11:68855240-68855787,True
chr11:68857531-68857837,True
chr11:68903470-68904120,True
chr11:69160690-69161277,True
chr11:69381938-69382644,True
chr11:69413180-69413789,True
chr11:69449583-69449979,True
chr11:69497019-69497631,True
chr11:70042050-70042596,True
chr11:70109925-70110329,True
chr11:70202974-70204110,True
chr11:70269996-70271050,True
chr11:70788326-70788609,True
chr11:71240866-71242024,True
chr11:71252426-71252901,True
chr11:71298969-71299754,True
chr11:71447806-71448948,True
chr11:71452730-71453323,True
chr11:72080192-72081153,True
chr11:72102788-72103759,True
chr11:72111954-72113027,True
chr11:72144961-72145663,True
chr11:72223036-72224011,True
chr11:72722200-72722692,True
chr11:72793511-72794199,True
chr11:72821613-72822475,True
chr11:72840775-72841097,True
chr11:73114243-73115213,True
chr11:73141826-73143147,True
chr11:73157031-73157846,True
chr11:73163537-73164130,True
chr11:73269539-73270239,True
chr11:73314321-73314983,True
chr11:73324806-73325373,True
chr11:73361836-73362510,True
chr11:73394374-73394958,True
chr11:73597810-73598756,True
chr11:73752238-73753131,True
chr11:73760590-73761575,True
chr11:73876457-73877134,True
chr11:74170749-74171434,True
chr11:74220234-74220753,True
chr11:74492844-74493890,True
chr11:74504747-74505758,True
chr11:74552755-74553761,True
chr11:74592156-74592752,True
chr11:74626585-74627203,True
chr11:75044404-75044718,True
chr11:75055209-75055905,True
chr11:75507956-75508745,True
chr11:75525589-75526221,True
chr11:75814405-75815465,True
chr11:76235133-76236246,True
chr11:76380363-76381462,True
chr11:76577018-76577687,True
chr11:76577909-76578201,True
chr11:76578571-76579153,True
chr11:76629340-76630554,True
chr11:76644571-76644929,True
chr11:76660654-76661232,True
chr11:76690790-76691071,True
chr11:76701663-76702736,True
chr11:76770797-76771285,True
chr11:76782887-76783609,True
chr11:77270864-77271593,True
chr11:77313701-77314169,True
chr11:77588756-77590113,True
chr11:77820012-77821336,True
chr11:77994323-77995152,True
chr11:78187946-78189072,True
chr11:78239473-78240091,True
chr11:78296495-78296968,True
chr11:78417343-78418144,True
chr11:78550878-78551820,True
chr11:78715495-78715993,True
chr11:78801014-78801464,True
chr11:78836132-78836609,True
chr11:79173704-79173952,True
chr11:83071408-83072394,True
chr11:83156128-83157232,True
chr11:83192841-83194080,True
chr11:83285546-83286641,True
chr11:83448388-83449107,True
chr11:85663914-85665378,True
chr11:86163221-86163471,True
chr11:86244293-86245556,True
chr11:86301779-86302576,True
chr11:86954918-86956105,True
chr11:87000085-87000520,True
chr11:87037268-87038112,True
chr11:88337309-88337992,True
chr11:88419816-88420663,True
chr11:88485355-88485617,True
chr11:89516429-89516823,True
chr11:89544405-89544723,True
chr11:90120095-90120542,True
chr11:90222365-90223476,True
chr11:92251783-92252422,True
chr11:92767226-92767874,True
chr11:92929664-92930008,True
chr11:93197200-93198128,True
chr11:93757674-93758309,True
chr11:93783876-93784998,True
chr11:93817271-93817774,True
chr11:93905132-93905641,True
chr11:94128591-94129677,True
chr11:94151995-94152733,True
chr11:94455822-94456288,True
chr11:94493349-94494648,True
chr11:94543695-94544520,True
chr11:94767689-94768522,True
chr11:95066795-95067909,True
chr11:96156851-96157312,True
chr11:96187756-96188011,True
chr11:96200284-96200585,True
chr11:96243186-96244018,True
chr11:96314139-96314614,True
chr11:96342697-96343453,True
chr11:96389323-96390427,True
chr11:101442987-101443206,True
chr11:102346574-102347477,True
chr11:106021879-106022652,True
chr11:106076884-106077951,True
chr11:106391873-106392172,True
chr11:107385552-107386021,True
chr11:107858139-107859426,True
chr11:107914512-107915034,True
chr11:107927880-107928714,True
chr11:108008493-108009459,True
chr11:108222304-108223405,True
chr11:108466961-108467728,True
chr11:108497282-108498677,True
chr11:109350069-109350384,True
chr11:110296270-110296996,True
chr11:110429528-110430214,True
chr11:111601957-111603225,True
chr11:111878782-111879605,True
chr11:111926690-111927451,True
chr11:112086020-112087009,True
chr11:112225987-112226889,True
chr11:112886890-112887301,True
chr11:113314287-113314973,True
chr11:113875200-113875937,True
chr11:114017680-114018089,True
chr11:114294861-114295474,True
chr11:114399630-114400772,True
chr11:114425603-114426629,True
chr11:117059465-117059911,True
chr11:117072545-117072836,True
chr11:117097972-117099236,True
chr11:117138621-117139177,True
chr11:117171359-117171766,True
chr11:117172641-117173340,True
chr11:117178329-117179062,True
chr11:117231922-117232824,True
chr11:117327571-117328614,True
chr11:117985886-117986491,True
chr11:118359096-118359905,True
chr11:118435924-118436558,True
chr11:118572054-118572914,True
chr11:118790485-118791348,True
chr11:118853163-118853989,True
chr11:118910433-118911288,True
chr11:118911690-118912707,True
chr11:118918286-118918596,True
chr11:118919784-118920125,True
chr11:118928007-118929036,True
chr11:119030145-119031214,True
chr11:119056561-119057541,True
chr11:119084483-119085389,True
chr11:119094453-119095802,True
chr11:119101397-119102483,True
chr11:119107142-119107513,True
chr11:119205799-119206436,True
chr11:119285414-119285919,True
chr11:119310369-119311096,True
chr11:119316988-119317368,True
chr11:119318619-119319413,True
chr11:119381177-119381999,True
chr11:120128628-120129109,True
chr11:120335701-120336917,True
chr11:120877837-120878451,True
chr11:120908493-120909265,True
chr11:121292348-121293192,True
chr11:122703768-122704415,True
chr11:122733271-122733646,True
chr11:122784628-122785065,True
chr11:122804693-122805166,True
chr11:122816886-122817511,True
chr11:122882645-122883282,True
chr11:123062019-123063189,True
chr11:123301139-123302051,True
chr11:123338292-123338673,True
chr11:123430340-123431168,True
chr11:123560479-123561349,True
chr11:124799823-124800852,True
chr11:125111170-125112034,True
chr11:125591572-125592927,True
chr11:125998673-125998956,True
chr11:126136271-126136987,True
chr11:126210992-126212100,True
chr11:126268423-126269340,True
chr11:126353933-126354184,True
chr11:126405461-126406276,True
chr11:126416360-126416946,True
chr11:126991699-126992441,True
chr11:128207765-128208209,True
chr11:129143174-129143711,True
chr11:129278526-129279845,True
chr11:129439780-129440473,True
chr11:129732827-129733506,True
chr11:130197692-130198001,True
chr11:130314040-130315157,True
chr11:131420834-131421632,True
chr11:133930509-133931040,True
chr11:133947910-133948736,True
chr11:134064026-134064677,True
chr11:134223672-134225035,True
chr12:576114-576359,True
chr12:638073-638310,True
chr12:642646-643362,True
chr12:752223-753490,True
chr12:948825-950151,True
chr12:990370-991589,True
chr12:1197063-1197924,True
chr12:1247291-1248130,True
