peak_id,highly_variable
chr10:114043607-114044050,True
chr10:114151969-114152218,True
chr10:114239222-114239703,True
chr10:114336898-114337276,True
chr10:114412908-114413369,True
chr10:116662192-116662820,True
chr10:116860637-116860904,True
chr10:116947142-116947471,True
chr10:117004490-117005419,True
chr10:117587059-117587385,True
chr10:119006897-119007137,True
chr10:119021961-119022221,True
chr10:119056579-119057054,True
chr10:119093674-119094103,True
chr10:119103746-119104446,True
chr10:119144097-119144440,True
chr10:119270861-119271126,True
chr10:119378554-119378867,True
chr10:119413468-119414728,True
chr10:119595778-119596195,True
chr10:119807914-119808592,True
chr10:119817976-119818896,True
chr10:120813664-120814061,True
chr10:121068451-121069487,True
chr10:121509938-121510744,True
chr10:121710271-121710552,True
chr10:121730046-121730290,True
chr10:122019429-122019877,True
chr10:122143217-122143737,True
chr10:122209409-122209999,True
chr10:122352777-122353365,True
chr10:122441789-122442272,True
chr10:122468704-122469427,True
chr10:123109324-123109819,True
chr10:123559407-123559617,True
chr10:123743484-123744290,True
chr10:123781443-123782463,True
chr10:123884057-123884280,True
chr10:123913691-123914081,True
chr10:124568379-124569333,True
chr10:124801420-124802143,True
chr10:125059278-125059619,True
chr10:125231194-125231945,True
chr10:125275326-125275841,True
chr10:125822575-125823664,True
chr10:125887077-125887397,True
chr10:125934322-125935031,True
chr10:126204386-126204597,True
chr10:126247455-126248008,True
chr10:126387738-126388830,True
chr10:126415378-126415686,True
chr10:126476144-126476621,True
chr10:126979176-126979606,True
chr10:127376109-127376469,True
chr10:127908720-127909055,True
chr10:128064597-128065453,True
chr10:128494783-128495013,True
chr10:129964161-129964513,True
chr10:130493055-130493406,True
chr10:131900385-131901657,True
chr10:131980790-131981014,True
chr10:132413514-132414097,True
chr10:132453080-132453358,True
chr10:132536742-132537895,True
chr10:132574719-132575495,True
chr10:132697820-132698126,True
chr10:133364877-133365519,True
chr10:133378598-133378930,True
chr11:208441-208942,True
chr11:309197-309581,True
chr11:397022-397388,True
chr11:449885-450597,True
chr11:465866-466247,True
chr11:535084-535993,True
chr11:537296-537589,True
chr11:575193-576591,True
chr11:706974-708096,True
chr11:733015-733371,True
chr11:808981-810376,True
chr11:841923-842973,True
chr11:966340-966870,True
chr11:1571793-1572761,True
chr11:1763501-1764216,True
chr11:1882314-1882694,True
chr11:2256682-2257715,True
chr11:2532836-2533050,True
chr11:2533717-2534611,True
chr11:2566305-2566620,True
chr11:2699733-2700879,True
chr11:2743671-2744034,True
chr11:2752351-2752824,True
chr11:2834911-2835211,True
chr11:2901935-2902384,True
chr11:3056712-3057830,True
chr11:3091631-3092083,True
chr11:3112262-3112530,True
chr11:3422161-3423476,True
chr11:3476684-3477884,True
chr11:3576105-3576574,True
chr11:3809158-3809405,True
chr11:3840640-3841865,True
chr11:4094169-4095269,True
chr11:4095953-4096190,True
chr11:4484138-4484679,True
chr11:4636908-4637177,True
chr11:5719156-5719408,True
chr11:5937902-5938926,True
chr11:6256418-6256791,True
chr11:6469071-6469376,True
chr11:6473537-6474422,True
chr11:6705947-6706191,True
chr11:7501062-7501272,True
chr11:7657226-7657688,True
chr11:7665623-7666018,True
chr11:7873794-7874328,True
chr11:7977130-7978066,True
chr11:8192620-8192915,True
chr11:8688390-8689204,True
chr11:9279074-9279541,True
chr11:9293691-9293909,True
chr11:9381812-9382124,True
chr11:9460321-9461506,True
chr11:9506775-9507006,True
chr11:9663577-9664973,True
chr11:9802567-9802899,True
chr11:9825355-9825641,True
chr11:9905935-9906698,True
chr11:10005595-10005900,True
chr11:10304567-10305232,True
chr11:10394600-10395107,True
chr11:10407010-10407288,True
chr11:10410195-10411079,True
chr11:10624169-10624706,True
chr11:10709308-10709879,True
chr11:10735445-10736080,True
chr11:10781786-10782184,True
chr11:10808469-10809654,True
chr11:10925067-10925815,True
chr11:11841234-11842725,True
chr11:12086303-12086850,True
chr11:12200406-12200647,True
chr11:12214638-12215553,True
chr11:12223640-12224860,True
chr11:12372134-12372516,True
chr11:12421432-12421672,True
chr11:12516485-12517168,True
chr11:12540907-12541170,True
chr11:12599179-12599789,True
chr11:12673747-12675123,True
chr11:12758033-12758543,True
chr11:12900480-12900807,True
chr11:12993581-12993935,True
chr11:13009101-13009421,True
chr11:13224295-13224638,True
chr11:13462264-13463462,True
chr11:13667231-13667469,True
chr11:14337124-14337417,True
chr11:14358016-14359258,True
chr11:14519831-14520847,True
chr11:14584583-14584867,True
chr11:14617792-14618249,True
chr11:15650022-15650408,True
chr11:17063448-17063733,True
chr11:17077348-17078520,True
chr11:17207404-17208638,True
chr11:17276123-17276947,True
chr11:17636804-17637092,True
chr11:18321937-18322648,True
chr11:18394282-18394730,True
chr11:18487510-18487759,True
chr11:19116796-19117676,True
chr11:19245372-19245954,True
chr11:19370118-19370767,True
chr11:19419073-19420155,True
chr11:19512667-19512894,True
chr11:19680229-19680444,True
chr11:19712328-19713006,True
chr11:19762129-19762546,True
chr11:19962397-19962645,True
chr11:19978711-19979261,True
chr11:20011284-20011728,True
chr11:20031397-20032020,True
chr11:20112234-20112743,True
chr11:21257538-21257773,True
chr11:23232116-23232617,True
chr11:26028476-26028840,True
chr11:27059443-27059718,True
chr11:27228335-27228659,True
chr11:31509115-31510098,True
chr11:31645790-31646042,True
chr11:31810075-31810480,True
chr11:32391139-32391426,True
chr11:32561775-32562127,True
chr11:32583396-32584280,True
chr11:32877851-32878210,True
chr11:33152530-33152772,True
chr11:33274785-33275286,True
chr11:33700441-33701265,True
chr11:33735567-33736000,True
chr11:33859288-33859829,True
chr11:34238474-34239389,True
chr11:34640138-34640650,True
chr11:35030655-35031013,True
chr11:35160337-35160603,True
chr11:35310784-35311553,True
chr11:35362561-35362872,True
chr11:35539696-35540156,True
chr11:35567578-35568317,True
chr11:35618550-35619520,True
chr11:35968667-35968972,True
chr11:36012399-36012759,True
chr11:36013034-36013251,True
chr11:36026253-36026777,True
chr11:36034791-36035249,True
chr11:36065448-36065757,True
chr11:36288686-36289650,True
chr11:36509660-36510471,True
chr11:43680185-43681214,True
chr11:43924263-43924775,True
chr11:43937931-43938319,True
chr11:43944795-43945013,True
chr11:43952251-43952566,True
chr11:44037304-44037677,True
chr11:44095276-44095995,True
chr11:44300819-44301102,True
chr11:44565129-44565779,True
chr11:45146493-45147456,True
chr11:45185030-45185592,True
chr11:45457579-45457970,True
chr11:45846968-45847968,True
chr11:46120912-46122043,True
chr11:46236339-46236588,True
chr11:46554000-46554641,True
chr11:47191850-47192409,True
chr11:47360521-47361369,True
chr11:47407893-47408789,True
chr11:47441168-47441851,True
chr11:47457625-47458425,True
chr11:47578534-47579219,True
chr11:47967631-47967880,True
chr11:48061324-48061967,True
chr11:48109425-48109666,True
chr11:57324380-57325460,True
chr11:57410280-57410514,True
chr11:57434646-57434993,True
chr11:57438867-57439547,True
chr11:57567787-57568408,True
chr11:57604642-57604987,True
chr11:57650861-57651112,True
chr11:57903398-57904057,True
chr11:58394143-58394594,True
chr11:58502777-58503031,True
chr11:59135857-59136172,True
chr11:59176397-59176684,True
chr11:59252936-59253317,True
chr11:59255281-59255690,True
chr11:59560720-59561142,True
chr11:59601551-59602078,True
chr11:59615215-59616530,True
chr11:59810195-59810983,True
chr11:59858055-59858334,True
chr11:60841653-60842359,True
chr11:60960409-60960823,True
chr11:61083787-61084057,True
chr11:61294049-61295018,True
chr11:61361617-61362423,True
chr11:61442732-61443063,True
chr11:61484450-61484958,True
chr11:61507948-61508810,True
chr11:61509019-61509653,True
chr11:61816107-61817192,True
chr11:61891272-61891875,True
chr11:61985840-61986354,True
chr11:62044829-62045116,True
chr11:62064106-62064773,True
chr11:62070400-62070849,True
chr11:62077154-62077413,True
chr11:62123506-62124326,True
chr11:62425345-62425737,True
chr11:62480341-62481075,True
chr11:62545532-62546188,True
chr11:62606964-62607264,True
chr11:62621567-62622552,True
chr11:62671544-62672642,True
chr11:62770979-62771826,True
chr11:63534109-63534378,True
chr11:63621844-63622808,True
chr11:63681019-63682044,True
chr11:63699186-63699614,True
chr11:63710470-63710893,True
chr11:63738789-63739010,True
chr11:63768702-63770019,True
chr11:63802438-63803403,True
chr11:63888157-63888855,True
chr11:64185244-64186270,True
chr11:64252463-64252757,True
chr11:64300552-64301287,True
chr11:64305837-64306347,True
chr11:64437440-64437755,True
chr11:64538606-64538887,True
chr11:64742865-64743227,True
chr11:64841880-64843282,True
chr11:64844333-64844962,True
chr11:64916054-64916657,True
chr11:64996710-64997173,True
chr11:65181069-65182467,True
chr11:65261438-65262229,True
chr11:65274914-65275605,True
chr11:65386289-65386748,True
chr11:65418696-65419326,True
chr11:65447772-65448014,True
chr11:65468808-65469133,True
chr11:65472026-65472364,True
chr11:65489133-65489675,True
chr11:65539989-65541147,True
chr11:65563620-65564095,True
chr11:65591906-65592497,True
chr11:65606800-65607508,True
chr11:65662570-65663629,True
chr11:65709639-65709866,True
chr11:65711763-65712757,True
chr11:65743912-65744846,True
chr11:65857809-65858490,True
chr11:65890234-65890945,True
chr11:66011178-66011617,True
chr11:66161791-66162189,True
chr11:66222658-66223044,True
chr11:66238872-66239086,True
chr11:66257345-66258519,True
chr11:66288737-66289783,True
chr11:66311875-66313050,True
chr11:66370894-66372274,True
chr11:66388751-66389183,True
chr11:66479821-66480826,True
chr11:66957754-66958885,True
chr11:67071338-67071992,True
chr11:67103866-67104779,True
chr11:67248014-67248452,True
chr11:67261136-67262204,True
chr11:67288387-67289602,True
chr11:67372531-67372781,True
chr11:67374173-67374432,True
chr11:67391545-67392397,True
chr11:67428015-67428707,True
chr11:67447141-67447806,True
chr11:67505291-67505560,True
chr11:67613798-67614996,True
chr11:67670276-67671022,True
chr11:67674418-67674964,True
chr11:67684920-67685361,True
chr11:67804993-67806343,True
chr11:68003541-68004245,True
chr11:68010021-68010536,True
chr11:68120691-68121928,True
chr11:68136740-68137209,True
chr11:68212793-68214062,True
chr11:68271198-68272452,True
chr11:68402386-68402705,True
chr11:68459693-68461051,True
chr11:68762546-68762794,True
chr11:68839063-68839612,True
chr11:68855240-68855787,True
chr11:68857531-68857837,True
chr11:68903470-68904120,True
chr11:69122710-69123017,True
chr11:69170810-69171029,True
chr11:69449583-69449979,True
chr11:69497019-69497631,True
chr11:69695597-69696010,True
chr11:70042050-70042596,True
chr11:70109925-70110329,True
chr11:70608529-70608938,True
chr11:70788326-70788609,True
chr11:71199194-71199526,True
chr11:71240866-71242024,True
chr11:71252426-71252901,True
chr11:71372543-71373012,True
chr11:71447806-71448948,True
chr11:71452730-71453323,True
chr11:71459301-71459514,True
chr11:71639223-71639511,True
chr11:71940817-71941099,True
chr11:72080192-72081153,True
chr11:72144961-72145663,True
chr11:72163005-72163387,True
chr11:72172732-72172958,True
chr11:72269376-72269753,True
chr11:72808122-72808590,True
chr11:72840775-72841097,True
chr11:73314321-73314983,True
chr11:73361836-73362510,True
chr11:73376863-73377340,True
chr11:73394374-73394958,True
chr11:73597810-73598756,True
chr11:73752238-73753131,True
chr11:73868589-73868940,True
chr11:73876457-73877134,True
chr11:74170749-74171434,True
chr11:74220234-74220753,True
chr11:74504747-74505758,True
chr11:74552755-74553761,True
chr11:74592156-74592752,True
chr11:74626585-74627203,True
chr11:74778597-74778813,True
chr11:75044404-75044718,True
chr11:75055209-75055905,True
chr11:75334346-75335232,True
chr11:75343535-75343812,True
chr11:75507956-75508745,True
chr11:75814405-75815465,True
chr11:76054346-76054685,True
chr11:76235133-76236246,True
chr11:76577018-76577687,True
chr11:76577909-76578201,True
chr11:76588586-76588843,True
chr11:76599011-76599517,True
chr11:76644571-76644929,True
chr11:76690790-76691071,True
chr11:76701663-76702736,True
chr11:76782887-76783609,True
chr11:77063527-77063819,True
chr11:77066504-77067168,True
chr11:77147868-77148109,True
chr11:77313701-77314169,True
chr11:77549891-77550424,True
chr11:77569070-77569533,True
chr11:77884623-77885114,True
chr11:78037051-78037357,True
chr11:78051183-78051437,True
chr11:78079192-78080078,True
chr11:78239473-78240091,True
chr11:78296495-78296968,True
chr11:78449015-78449290,True
chr11:78596786-78597161,True
chr11:78715495-78715993,True
chr11:78823158-78823972,True
chr11:78836132-78836609,True
chr11:79173704-79173952,True
chr11:82682429-82682710,True
chr11:83156128-83157232,True
chr11:83448388-83449107,True
chr11:84212589-84212993,True
chr11:85663914-85665378,True
chr11:85844384-85844903,True
chr11:86163221-86163471,True
chr11:86174054-86174830,True
chr11:86237249-86237737,True
chr11:86301779-86302576,True
chr11:86422375-86422820,True
chr11:86818528-86818755,True
chr11:86933567-86933827,True
chr11:86954918-86956105,True
chr11:86990538-86990853,True
chr11:87000085-87000520,True
chr11:88282152-88282411,True
chr11:88337309-88337992,True
chr11:88402393-88402694,True
chr11:88485355-88485617,True
chr11:89516429-89516823,True
chr11:89544405-89544723,True
chr11:90120095-90120542,True
chr11:90222365-90223476,True
chr11:92154692-92154977,True
chr11:92251783-92252422,True
chr11:92269019-92269396,True
chr11:92500387-92500830,True
chr11:92929188-92929503,True
chr11:92929664-92930008,True
chr11:93018375-93018634,True
chr11:93197200-93198128,True
chr11:93650605-93650887,True
chr11:93757674-93758309,True
chr11:93783876-93784998,True
chr11:93817271-93817774,True
chr11:94455822-94456288,True
chr11:94493349-94494648,True
chr11:94543695-94544520,True
chr11:94760098-94760613,True
chr11:95283135-95283535,True
chr11:96105264-96105634,True
chr11:96156851-96157312,True
chr11:96187756-96188011,True
chr11:96314139-96314614,True
chr11:96316508-96316740,True
chr11:96316902-96317172,True
chr11:101442987-101443206,True
chr11:101761211-101761564,True
chr11:101921770-101922027,True
chr11:102390712-102390952,True
chr11:102877565-102877929,True
chr11:103358326-103358552,True
chr11:103529263-103529533,True
chr11:103649346-103649622,True
chr11:106172210-106172595,True
chr11:106353045-106353424,True
chr11:106391873-106392172,True
chr11:106409613-106410001,True
chr11:107385552-107386021,True
chr11:107561671-107562033,True
chr11:107696100-107696464,True
chr11:107903169-107903786,True
chr11:107914512-107915034,True
chr11:108008493-108009459,True
chr11:108222304-108223405,True
chr11:108466961-108467728,True
chr11:109350069-109350384,True
chr11:110069345-110069742,True
chr11:110296270-110296996,True
chr11:110429528-110430214,True
chr11:110565200-110565642,True
chr11:110858250-110858580,True
chr11:111841507-111841754,True
chr11:111878782-111879605,True
chr11:111926690-111927451,True
chr11:112253643-112253920,True
chr11:113260088-113260338,True
chr11:113314287-113314973,True
chr11:113875200-113875937,True
chr11:114017680-114018089,True
chr11:114036095-114036334,True
chr11:114294861-114295474,True
chr11:114369025-114369390,True
chr11:114425603-114426629,True
chr11:114438198-114438534,True
chr11:114569529-114570194,True
chr11:115488867-115489287,True
chr11:115715231-115715644,True
chr11:115860026-115860597,True
chr11:115869765-115870061,True
chr11:116835850-116836244,True
chr11:117072545-117072836,True
chr11:117138621-117139177,True
chr11:117171359-117171766,True
chr11:117231922-117232824,True
chr11:117269837-117270089,True
chr11:117327571-117328614,True
chr11:117717823-117718129,True
chr11:118417753-118418050,True
chr11:118572054-118572914,True
chr11:118853163-118853989,True
chr11:118910433-118911288,True
chr11:118918286-118918596,True
chr11:118928007-118929036,True
chr11:119030145-119031214,True
chr11:119056561-119057541,True
chr11:119084483-119085389,True
chr11:119107142-119107513,True
chr11:119142990-119143315,True
chr11:119202458-119202883,True
chr11:119205799-119206436,True
chr11:119285414-119285919,True
chr11:119361019-119361591,True
chr11:119364055-119364360,True
chr11:119381177-119381999,True
chr11:119906321-119906710,True
chr11:120128628-120129109,True
chr11:120210668-120211151,True
chr11:120335701-120336917,True
chr11:120859857-120860280,True
chr11:121292348-121293192,True
chr11:122070061-122070277,True
chr11:122115577-122115841,True
chr11:122733271-122733646,True
chr11:122816886-122817511,True
chr11:122882645-122883282,True
chr11:123062019-123063189,True
chr11:123110340-123110619,True
chr11:123186287-123186748,True
chr11:123301139-123302051,True
chr11:123430340-123431168,True
chr11:123488109-123488746,True
chr11:123560479-123561349,True
chr11:123653925-123655016,True
chr11:123772955-123773445,True
chr11:123822470-123822938,True
chr11:124823696-124824125,True
chr11:125998673-125998956,True
chr11:126136271-126136987,True
chr11:126268423-126269340,True
chr11:126353933-126354184,True
chr11:126405461-126406276,True
chr11:126416360-126416946,True
chr11:126637823-126638263,True
chr11:128890484-128890727,True
chr11:129278526-129279845,True
chr11:129750608-129751147,True
chr11:130197692-130198001,True
chr11:130314040-130315157,True
chr11:131420834-131421632,True
chr11:134050489-134051213,True
chr11:134286636-134287193,True
chr11:134326315-134326564,True
chr12:459132-460422,True
chr12:503098-503356,True
chr12:508059-508996,True
chr12:546797-547228,True
chr12:554727-555020,True
chr12:576114-576359,True
chr12:638073-638310,True
chr12:724437-724806,True
chr12:948825-950151,True
chr12:1355468-1355706,True
chr12:1593745-1595025,True
chr12:1605223-1606566,True
chr12:1656824-1657191,True
chr12:1663080-1663307,True
chr12:1760726-1761014,True
chr12:1776385-1776913,True
chr12:2563775-2564064,True
chr12:2640682-2641297,True
chr12:2970628-2971011,True
chr12:2985162-2986550,True
chr12:3065898-3066387,True
chr12:3071060-3071936,True
chr12:3299912-3300811,True
chr12:3999297-3999832,True
chr12:4116425-4116963,True
chr12:4307842-4308275,True
chr12:5114601-5114923,True
chr12:5944698-5945779,True
chr12:5963424-5963864,True
chr12:5988633-5988915,True
chr12:6023987-6024422,True
chr12:6044072-6044482,True
chr12:6167755-6168542,True
chr12:6183262-6183617,True
chr12:6273710-6274574,True
chr12:6278102-6279063,True
chr12:6289131-6289387,True
chr12:6310128-6310787,True
chr12:6335993-6336849,True
chr12:6371002-6371379,True
chr12:6492972-6494095,True
chr12:6607119-6607910,True
chr12:6608081-6608644,True
chr12:6625113-6625489,True
chr12:6752591-6753809,True
chr12:6825616-6825856,True
chr12:6872411-6872624,True
chr12:6970151-6971045,True
chr12:7079167-7080053,True
chr12:7131018-7131674,True
chr12:7161603-7162969,True
chr12:7861788-7862033,True
chr12:7927984-7928740,True
chr12:7940353-7941561,True
chr12:7950596-7950847,True
chr12:7990064-7990586,True
chr12:7994684-7995552,True
chr12:8026273-8027341,True
chr12:8591167-8591554,True
chr12:8697328-8698350,True
chr12:8817790-8818178,True
chr12:9961930-9962262,True
chr12:10128635-10128865,True
chr12:10364140-10365531,True
chr12:10395635-10396095,True
chr12:10641462-10642339,True
chr12:10734548-10734860,True
chr12:11580482-11580853,True
chr12:11623177-11623699,True
chr12:11666060-11666434,True
chr12:12365960-12366414,True
chr12:12599506-12599797,True
chr12:12882899-12883133,True
chr12:12883357-12883943,True
chr12:12926952-12927869,True
chr12:12999909-13000805,True
chr12:13044033-13044521,True
chr12:13187143-13187741,True
chr12:14240155-14240601,True
chr12:14257541-14258109,True
chr12:14931915-14932465,True
chr12:14938247-14938489,True
chr12:15757891-15758264,True
chr12:15788818-15790086,True
chr12:15881755-15882889,True
chr12:15962850-15963140,True
chr12:17342465-17342906,True
chr12:19171518-19172360,True
chr12:19299718-19300097,True
chr12:19385477-19386075,True
chr12:19421902-19422722,True
chr12:19431597-19432129,True
chr12:21656899-21658151,True
chr12:22043011-22043316,True
chr12:22059866-22060667,True
chr12:22282159-22282538,True
chr12:22624676-22626113,True
chr12:22834032-22834243,True
chr12:22835131-22835361,True
chr12:24510561-24510964,True
chr12:24844325-24844741,True
chr12:24960275-24960502,True
chr12:25482675-25482957,True
chr12:25677604-25677819,True
chr12:25863164-25863566,True
chr12:25958193-25959373,True
chr12:26032345-26033202,True
chr12:26088992-26089280,True
chr12:26318621-26318903,True
chr12:26666323-26666678,True
chr12:26742474-26742817,True
chr12:26937781-26938909,True
chr12:27021869-27022778,True
chr12:27243491-27244750,True
chr12:27332047-27332329,True
chr12:27523593-27524419,True
chr12:27701284-27701719,True
chr12:28000043-28000271,True
chr12:28569699-28570419,True
chr12:29231152-29231470,True
chr12:29242059-29242571,True
chr12:30668285-30668517,True
chr12:30822321-30823200,True
chr12:31245839-31246197,True
chr12:31323912-31325313,True
chr12:31325836-31326481,True
chr12:31386412-31386740,True
chr12:31649970-31650209,True
chr12:31659039-31660159,True
chr12:31715057-31715789,True
chr12:31947953-31948310,True
chr12:32436838-32438016,True
chr12:32514873-32515508,True
chr12:32603741-32604052,True
chr12:32676165-32676440,True
chr12:32688997-32689500,True
chr12:32755025-32756116,True
chr12:32860295-32860507,True
chr12:32942939-32943398,True
chr12:33020961-33021621,True
chr12:33180749-33181290,True
chr12:33595983-33596388,True
chr12:34123120-34123357,True
chr12:37547570-37547982,True
chr12:38149218-38150199,True
chr12:38221918-38222480,True
chr12:39020281-39020563,True
chr12:39364156-39364610,True
chr12:39417925-39418551,True
chr12:40058652-40058870,True
chr12:40105171-40106260,True
chr12:43482592-43483151,True
chr12:43569432-43569825,True
chr12:43758261-43759611,True
chr12:43835664-43836543,True
chr12:44317524-44317826,True
chr12:44509527-44509796,True
chr12:45192052-45192632,True
chr12:45234489-45234830,True
chr12:45299063-45299475,True
chr12:45415316-45415745,True
chr12:45973754-45974577,True
chr12:46219558-46220195,True
chr12:46473661-46474032,True
chr12:47046209-47046739,True
chr12:47278103-47278382,True
chr12:47346280-47346497,True
chr12:47346621-47347013,True
chr12:47729216-47729616,True
chr12:47819273-47820170,True
chr12:48001003-48001745,True
chr12:48539718-48540662,True
chr12:48814498-48815626,True
chr12:48973504-48973800,True
chr12:49059860-49061182,True
chr12:49110489-49111055,True
chr12:49181565-49182232,True
chr12:49201863-49202221,True
chr12:49264412-49265762,True
chr12:49580525-49580761,True
chr12:49694095-49694363,True
chr12:49806278-49806724,True
chr12:49842439-49843287,True
chr12:50002741-50003018,True
chr12:50038826-50039726,True
chr12:50057166-50057799,True
chr12:50167017-50167750,True
chr12:50188391-50188608,True
chr12:50201757-50202536,True
chr12:50276736-50277482,True
chr12:50469134-50469697,True
chr12:50557326-50557745,True
chr12:50587368-50587634,True
chr12:50763380-50764589,True
chr12:50773748-50773965,True
chr12:50814598-50815619,True
chr12:50985258-50985573,True
chr12:51005699-51006291,True
chr12:51172358-51173406,True
chr12:51238554-51239366,True
chr12:51343212-51343581,True
chr12:51351930-51352410,True
chr12:51590706-51591032,True
chr12:51835988-51836323,True
chr12:51884590-51885073,True
chr12:51923461-51923681,True
chr12:52036640-52037275,True
chr12:52045859-52046094,True
chr12:52050574-52051496,True
chr12:52203117-52203688,True
chr12:52231870-52232146,True
chr12:52287935-52288423,True
chr12:52925055-52925685,True
chr12:53180013-53181263,True
chr12:53428219-53428559,True
chr12:53440926-53442198,True
chr12:53452304-53452838,True
chr12:53625765-53626618,True
chr12:53701810-53702117,True
chr12:53952845-53953337,True
chr12:54219722-54220332,True
chr12:54934983-54935269,True
chr12:55655824-55656627,True
chr12:55817259-55818165,True
chr12:55828908-55829937,True
chr12:55861433-55862140,True
chr12:55966136-55966966,True
chr12:56006872-56007925,True
chr12:56151702-56152672,True
chr12:56266632-56267328,True
chr12:56299831-56300640,True
chr12:56315326-56316589,True
chr12:56350486-56351468,True
chr12:56448870-56449550,True
chr12:56529336-56529619,True
chr12:56570039-56570887,True
chr12:56634878-56635421,True
chr12:56636002-56636539,True
chr12:56722218-56722655,True
chr12:57078577-57079112,True
chr12:57111127-57112563,True
chr12:57134564-57135117,True
chr12:57373006-57373505,True
chr12:57430373-57431315,True
chr12:57452927-57453167,True
chr12:57520377-57520988,True
chr12:57712971-57713659,True
chr12:57726076-57726799,True
chr12:57741929-57742472,True
chr12:57865019-57865763,True
chr12:57935826-57936310,True
chr12:57941030-57941803,True
chr12:58148406-58148714,True
chr12:58310589-58311117,True
chr12:58922807-58923051,True
chr12:59053852-59054299,True
chr12:62192660-62192906,True
chr12:62322113-62322509,True
chr12:62602322-62603796,True
chr12:62639351-62640072,True
chr12:62934259-62935356,True
chr12:63614795-63615122,True
chr12:63682625-63682843,True
chr12:63790440-63790795,True
chr12:64181408-64181964,True
chr12:64403790-64405229,True
chr12:64610040-64611083,True
chr12:64730472-64730944,True
chr12:64745056-64745421,True
chr12:64758699-64759711,True
chr12:64789836-64790122,True
chr12:64796216-64796495,True
chr12:64802227-64802456,True
chr12:64836870-64837127,True
chr12:65525899-65526447,True
chr12:65565567-65566486,True
chr12:65937798-65938084,True
chr12:65999170-65999955,True
chr12:66156644-66156965,True
chr12:66235093-66235417,True
chr12:66823869-66824580,True
chr12:67068638-67069854,True
chr12:67433391-67433698,True
chr12:67483731-67484406,True
chr12:67648385-67649546,True
chr12:67685611-67686007,True
chr12:67716711-67717143,True
chr12:68331992-68332683,True
chr12:68589496-68589920,True
chr12:68610260-68611060,True
chr12:68616406-68616737,True
chr12:68620173-68620421,True
chr12:68950520-68950866,True
chr12:69015066-69015337,True
chr12:69136986-69137477,True
chr12:69359553-69360322,True
chr12:69405328-69405801,True
chr12:69410586-69410856,True
chr12:69481228-69481449,True
chr12:69639420-69639709,True
chr12:69689165-69689415,True
chr12:69693535-69693782,True
chr12:69738294-69739765,True
chr12:70242650-70243922,True
chr12:70794155-70794510,True
chr12:71277536-71278149,True
chr12:71556914-71557291,True
chr12:71710110-71710614,True
chr12:74043221-74043702,True
chr12:74446508-74446839,True
chr12:75341228-75342132,True
chr12:75437606-75437952,True
chr12:75472475-75472781,True
chr12:75656697-75656961,True
chr12:76083832-76085146,True
chr12:76137510-76137896,True
chr12:76719696-76720418,True
chr12:76878557-76879466,True
chr12:77032459-77032753,True
chr12:78696177-78696620,True
chr12:78929037-78929402,True
chr12:79058355-79058716,True
chr12:79126912-79127651,True
chr12:79416113-79416334,True
chr12:79420191-79420511,True
chr12:79706102-79707045,True
chr12:79934416-79935536,True
chr12:80581853-80582095,True
chr12:82981175-82981543,True
chr12:84727910-84728230,True
chr12:84888839-84889520,True
chr12:85280454-85280767,True
chr12:85686553-85687053,True
chr12:86712380-86712655,True
chr12:88181828-88182464,True
chr12:89117553-89117905,True
chr12:89610357-89610595,True
chr12:89648308-89648914,True
chr12:89708661-89709988,True
chr12:89774530-89774817,True
chr12:89775401-89775755,True
chr12:89791145-89791645,True
chr12:89919509-89919774,True
chr12:90515440-90515843,True
chr12:91586357-91586621,True
chr12:91885746-91886353,True
chr12:91887909-91888236,True
chr12:92127768-92128383,True
chr12:92155596-92156443,True
chr12:92172632-92172940,True
chr12:92492969-92493262,True
chr12:93314143-93315478,True
chr12:93677017-93678055,True
chr12:93978618-93979324,True
chr12:94655730-94656111,True
chr12:94669704-94670393,True
chr12:94677795-94678176,True
chr12:94806391-94806955,True
chr12:95003349-95004066,True
chr12:95133250-95133556,True
chr12:95428416-95429567,True
chr12:95473256-95474253,True
chr12:96055230-96055727,True
chr12:96082305-96082816,True
chr12:96083085-96083571,True
chr12:96219632-96220129,True
chr12:96299358-96299629,True
chr12:96399263-96400744,True
chr12:98490987-98491273,True
chr12:98593073-98594446,True
chr12:99707018-99707371,True
chr12:100016777-100017479,True
chr12:100043763-100044053,True
chr12:100141753-100143129,True
chr12:100163866-100164174,True
chr12:100200569-100200899,True
chr12:100222205-100222556,True
chr12:100229765-100230170,True
chr12:101523325-101523543,True
chr12:102119667-102120538,True
chr12:102567659-102567893,True
chr12:103495356-103495579,True
chr12:103840828-103842201,True
chr12:103858903-103859384,True
chr12:103929405-103930546,True
chr12:104086843-104087072,True
chr12:104286309-104287312,True
chr12:104295217-104295661,True
chr12:104367065-104367545,True
chr12:104414792-104415193,True
chr12:104456493-104457632,True
chr12:104459028-104459443,True
chr12:104529241-104529823,True
chr12:104671670-104672020,True
chr12:104944216-104944578,True
chr12:104957656-104958831,True
chr12:105228862-105229373,True
chr12:105852555-105852788,True
chr12:105987166-105987729,True
chr12:105995999-105996263,True
chr12:106032589-106032839,True
chr12:106779996-106780399,True
chr12:106956503-106956952,True
chr12:107007462-107007721,True
chr12:107019558-107019848,True
chr12:107295705-107296019,True
chr12:108619729-108620640,True
chr12:108691116-108692040,True
chr12:108700986-108701303,True
chr12:108734220-108734644,True
